PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Brechmann, A; Scheich, H				Brechmann, A; Scheich, H			Hemispheric shifts of sound representation in auditory cortex with conceptual listening	CEREBRAL CORTEX				Article								The weak field specificity and the heterogeneity of neuronal filters found in any given auditory cortex field does not substantiate the view that such fields are merely descriptive maps of sound features. But field mechanisms were previously shown to support behaviourally relevant classification of sounds. Here the prediction was tested in human auditory cortex (AC) that classification-tasks rather than the stimulus class per se determine which auditory cortex area is recruited. By presenting the same set of frequency-modulations we found that categorization of their pitch direction (rising versus falling) increased functional magnetic resonance imaging activation in right posterior AC compared with stimulus exposure and in contrast to left posterior AC dominance during categorization of their duration (short versus long). Thus, top-down influences appear to select not only auditory cortex areas but also the hemisphere for specific processing.												132	143											MAY	2005	15	5					578	587		10.1093/cercor/bhh159	http://dx.doi.org/10.1093/cercor/bhh159												2026-01-16	WOS:000228636000011
J	Fuks, O				Fuks, Orit			Intensifier actions in Israeli Sign Language (ISL) discourse	GESTURE				Article								The study describes certain structural modifications employed on the citation forms of ISL during signing for intensification purposes. In Signed Languages, citation forms are considered relatively immune to modifications. Nine signers signed several scenarios describing some intense quality. The signers used conventional adverbs existing in ISL for intensification purposes. Yet, they also employed idiosyncratic modifications on the formational components of adjectives simultaneously to form realization. These optional modifications enriched the messages conveyed merely by the conventional forms. They show that signers can incorporate gradient modes of expressions directly into the production of the lexical items to communicate more diverse and explicit messages in context. Using a comparative semiotic approach allowed us to describe the synergetic cooperation manifested at the stage of utterance construction between formational elements which were more suited to convey gradient and analog meanings in context and those that were less suited and thus not modified.												5	6												2016	15	2					192	223		10.1075/gest.15.2.03fuk	http://dx.doi.org/10.1075/gest.15.2.03fuk												2026-01-16	WOS:000380174700003
J	Roll, M; Lindgren, M; Alter, K; Horne, M				Roll, Mikael; Lindgren, Magnus; Alter, Kai; Horne, Merle			Time-driven effects on parsing during reading	BRAIN AND LANGUAGE				Article								The phonological trace of perceived words starts fading away in short-term memory after a few seconds. Spoken utterances are usually 2-3 s long, possibly to allow the listener to parse the words into coherent prosodic phrases while they still have a clear representation. Results from this brain potential study suggest that even during silent reading, words are organized into 2-3 s long 'implicit' prosodic phrases. Participants read the same sentences word by word at different presentation rates. Clause-final words occurring at multiples of 2-3 s from sentence onset yielded increased positivity, irrespective of presentation rate. The effect was interpreted as a closure positive shift (CPS), reflecting insertion of implicit prosodic phrase boundaries every 2-3 s. Additionally, in participants with low working memory span, clauses over 3 s long produced a negativity, possibly indicating increased working memory load. (C) 2012 Elsevier Inc. All rights reserved.												20	24											JUN	2012	121	3					267	272		10.1016/j.bandl.2012.03.002	http://dx.doi.org/10.1016/j.bandl.2012.03.002												2026-01-16	WOS:000304339700010
J	Chung, S				Chung, S			The syntax and prosody of weak pronouns in Chamorro	LINGUISTIC INQUIRY				Article; Proceedings Paper	Conference of the Texas-Linguistic-Society	2001	UNIV TEXAS, AUSTIN, TX		UNIV TEXAS			In the modular linguistic theory assumed by many generative linguists, phonology and syntax are interconnected but fundamentally independent components of grammar. The effects of syntax on phonology are mediated by prosodic structure, a representation of prosodic constituents calculated from syntactic structure but not isomorphic to it. Within this overall architecture, I investigate the placement of weak pronouns in the Austronesian language Chamorro. Certain Chamorro pronominals can be realized as prosodically deficient weak pronouns that typically occur right after the predicate. I show that these pronouns are second-position clitics whose placement is determined not syntactically, but prosodically: they occur after the leftmost phonological phrase of their intonational phrase. My analysis of these clitics assumes that lexical insertion is late and can affect and be affected by prosodic phrase formation-assumptions consistent with the view that the mutual interaction of phonology and syntax is confined to the postsyntactic operations that translate syntactic structure into prosodic structure.												24	30											FAL	2003	34	4					547	599		10.1162/002438903322520151	http://dx.doi.org/10.1162/002438903322520151												2026-01-16	WOS:000186390100002
J	Kentner, G; Féry, C				Kentner, Gerrit; Fery, Caroline			A new approach to prosodic grouping	LINGUISTIC REVIEW				Article								This paper reports on two experiments concerning the prosodic realization and perception of various sentences with three or four coordinated names in German. The expression of prosodic boundaries, as evidenced by pitch and duration, is shown to signal the depth of syntactic embedding of the conjuncts and also the branching direction of the co-ordination structure. The results of the production experiment inspire a model of syntax-prosody mapping, which assumes that the strength of a prosodic boundary after a given constituent is a function of a) the syntactic relation to the following constituent and b) the depth of its syntactic embedding. Comparison reveals that the proposed model provides better predictions than other current approaches to prosodic boundary strength. The perception experiment indicates that listeners recognize recursively embedded coordination structures on the basis of the prosodic form of the sentence. We argue for a recursive representation of prosodic constituent structure at the level of the phonological phrase and above.												35	38												2013	30	2					277	311		10.1515/tlr-2013-0009	http://dx.doi.org/10.1515/tlr-2013-0009												2026-01-16	WOS:000322554600004
J	Vallejo, G				Vallejo, Gloria			NON-VERBAL COMMUNICATION MODELS IN SPORTS AND BALLET	FORMA Y FUNCION				Article								This study analyzes the communication model generated among professional soccer trainers, artistic gymnastics trainers, and folkloric ballet instructors, on the basis of the dynamic body language typical of specialized communication among sportspeople and dancers, which includes a high percentage of non-verbal language. Non-verbal language was observed in both psychomotor and socio-motor practices in order to identify and characterize relations between different concepts and their corresponding gestural representation. This made it possible to generate a communication model that takes into account the non-verbal aspects of specialized communicative contexts. The results indicate that the non-verbal language of trainers and instructors occasionally replaces verbal language when the latter is insufficient or inappropriate to describe an action or movement of great precision, due to circumstances of distance or acoustic interferences. With regard to ballet instructors, it was found that there was a generalized form of guiding rehearsals, through the use of rhythmic counts with hands or feet. In addition, the paralinguistic components of the different speech acts are emphasized, especially concerning intonation, duration and intensity.												0	0											JUL-DEC	2010	23	2					147	156															2026-01-16	WOS:000434544400006
J	Reilly, J; Kean, J				Reilly, Jamie; Kean, Jacob			Formal distinctiveness of high- and low-imageability nouns: Analyses and theoretical implications	COGNITIVE SCIENCE				Article								Words associated with perceptually salient, highly imageable concepts are learned earlier in life, more accurately recalled, and more rapidly named than abstract words (R. W. Brown, 1976; Walker & Hulme, 1999). Theories accounting for this concreteness effect have focused exclusively on semantic properties of word referents. A novel possibility is that word structure may also contribute to the effect. We report a corpus-based analysis of the phonological and morphological structures of a large set of nouns with imageability ratings (N = 2,023). High- and low-imageability nouns differed by length, etymology, prosody, affixation, phonological neighborhood density, and rates of consonant clustering. On average, nouns denoting abstract concepts were longer, more derivationally complex, and emerged in English from a different distribution of languages than did concrete nouns. We address implications for interactivity of word form and meaning as pertain to theories of word concreteness, lexical acquisition, and word processing.												98	109											JAN-FEB	2007	31	1					157	168		10.1080/03640210709336988	http://dx.doi.org/10.1080/03640210709336988												2026-01-16	WOS:000245224200006
J	Huron, D; Davis, MJ				Huron, David; Davis, Matthew J.			The Harmonic Minor Scale Provides an Optimum Way of Reducing Average Melodic Interval Size, Consistent with Sad Affect Cues	EMPIRICAL MUSICOLOGY REVIEW				Article								Small pitch movement is known to characterize sadness in speech prosody. Small melodic interval sizes have also been observed in nominally sad music-at least in the case of Western music. Starting with melodies in the major mode, a study is reported which examines the effect of different scale modifications on the average interval size. Compared with all other possible scale modifications, lowering the third and sixth scale tones from the major scale is shown to provide an optimum or near optimum way of reducing the average melodic interval size for a large diverse sample of major-mode melodies. The results are consistent with the view that Western melodic organization and the major-minor polarity are co-adapted, and that the structure of the minor mode contributes to the evoking, expressing or representation of sadness for listeners enculturated to the major scale.												11	18												2012	7	3-4					103	117															2026-01-16	WOS:000214272200002
J	Anderson, AJ; Davis, C; Lalor, EC				Anderson, Andrew J.; Davis, Chris; Lalor, Edmund C.			Deep-learning models reveal how context and listener attention shape electrophysiological correlates of speech-to-language transformation	PLOS COMPUTATIONAL BIOLOGY				Article								To transform continuous speech into words, the human brain must resolve variability across utterances in intonation, speech rate, volume, accents and so on. A promising approach to explaining this process has been to model electroencephalogram (EEG) recordings of brain responses to speech. Contemporary models typically invoke context invariant speech categories (e.g. phonemes) as an intermediary representational stage between sounds and words. However, such models may not capture the complete picture because they do not model the brain mechanism that categorizes sounds and consequently may overlook associated neural representations. By providing end-to-end accounts of speech-to-text transformation, new deep-learning systems could enable more complete brain models. We model EEG recordings of audiobook comprehension with the deep-learning speech recognition system Whisper. We find that (1) Whisper provides a self-contained EEG model of an intermediary representational stage that reflects elements of prelexical and lexical representation and prediction; (2) EEG modeling is more accurate when informed by 5-10s of speech context, which traditional context invariant categorical models do not encode; (3) Deep Whisper layers encoding linguistic structure were more accurate EEG models of selectively attended speech in two-speaker "cocktail party" listening conditions than early layers encoding acoustics. No such layer depth advantage was observed for unattended speech, consistent with a more superficial level of linguistic processing in the brain.												0	0											NOV	2024	20	11							e1012537	10.1371/journal.pcbi.1012537	http://dx.doi.org/10.1371/journal.pcbi.1012537												2026-01-16	WOS:001352298800009
J	Poeppel, D				Poeppel, D			The analysis of speech in different temporal integration windows: cerebral lateralization as 'asymmetric sampling in time'	SPEECH COMMUNICATION				Article								The 'asymmetric sampling in time' (AST) hypothesis developed here provides a framework for understanding a range of psychophysical and neuropsychological data on speech perception in the context of a revised cortical functional anatomic model. The AST model is motivated by observations from psychophysics and cognitive neuroscience that speak to the fractionation of auditory processing, in general, and speech perception, in particular. Building on the observations (1) that the speech signal contains more than one time scale relevant to auditory cognition (e.g. time scales commensurate with processing formant transitions versus scales commensurate with syllabicity and intonation contours), and (2) that speech perception is mediated by both left and right auditory cortices, AST suggests a time-based perspective that maintains anatomic symmetry while permitting functional asymmetry. AST proposes that the input speech signal has a neural representation that is bilaterally symmetric at an early representational level. Beyond the initial representation, however, the signal is elaborated asymmetrically in the time domain: left auditory areas preferentially extract information from short (similar to20-40 ms) temporal integration windows. The right hemisphere homologues preferentially extract information from long (similar to150-250 ms) integration windows. It is suggested that temporal integration is reflected as oscillatory neuronal activity in different frequency bands (gamma, theta). (C) 2002 Elsevier Science B.V. All rights reserved.												951	1068											AUG	2003	41	1					245	255		10.1016/S0167-6393(02)00107-3	http://dx.doi.org/10.1016/S0167-6393(02)00107-3												2026-01-16	WOS:000183840900020
J	Martin, S				Martin, Scott			Supplemental update	SEMANTICS & PRAGMATICS				Article								Supplements have often been characterized as inert with respect to other content. But under closer scrutiny, the data shows that supplements can take scope and participate in anaphoric links, undermining multidimensional accounts of them. I argue that the core empirical facts pertaining to supplements, including projection, can in many cases be accounted for by more general, independently motivated factors such as anaphora resolution in discourse and quantifier scope preferences. Importantly, supplement projection is decoupled from at-issueness, with projection arising instead as an epiphenomenon of various external influences. The account is formalized in a dynamic, compositional, and unidimensional semantics that allows anaphoric links to and from supplement content. Since supplements are modeled as a kind of quantifier phrase modifier, scope interactions with semantic operators are captured without further stipulation. When a supplement takes widest scope, it constitutes a separate at-issue proposal, enabling both supplement projection and (non)deniability. The formal machinery requires no additional rules or representation layers except for the dynamic meaning of the comma intonation, which demarcates a supplement from its surrounding content.												0	1												2016	9									10.3765/sp.9.5	http://dx.doi.org/10.3765/sp.9.5												2026-01-16	WOS:000388836800006
J	Pellerin, N; Lecours, S				Pellerin, Nathalie; Lecours, Serge			SENSITIZATION TO EMOTIONS AND REPRESENTATION FORMATION THROUGH SOCIAL BIOFEEDBACK: Is Markedness a Necessary Mechanism?	PSYCHOANALYTIC PSYCHOLOGY				Article								This study reviews Gergely and Watson's (1996) social biofeedback theory of parental affect-mirroring, furthered by Fonagy, Gergely, Jurist, and Target (2002), especially the "markedness" hypothesis. These authors hypothesize that a salient facial expression and the singsong prosody of markedness called "motherese" are necessary for successful emotion sensitization and symbolization. The revision investigates whether this is accomplished through "internalization" mechanisms requiring markedness of the mirroring, or solely through social biofeedback processes. The article argues that the infant contingency-detection mechanism (similar to that of adult biofeedback training) mediates the functions of sensitization, representation, and symbolization of emotions through its processes of covariance-invariance detection, maximization, and contingent control of the parental mirroring, whether the mirroring is marked or not. The review argues that a caregiver producing a covariant-invariant mirroring can help bring the infant's emotional somatosensations to consciousness along with its implicit dispositional content without using motherese. It considers the clinical implications of the new model and speculates about parental difficulties centered on sharing troubling emotions. Finally, it discusses how the model may be a mediating mechanism in the change process in the therapy of adults through the promotion of sensitive emotions, their awareness, and symbolization.												1	3											JAN	2015	32	1					61	93		10.1037/a0038024	http://dx.doi.org/10.1037/a0038024												2026-01-16	WOS:000347730600004
J	de Simone, J; Cevasco, J				de Simone, Julieta; Cevasco, Jazmin			The Role of the Establishment of Causal Connections and the Modality of Presentation of Discourse in the Generation of Emotion Inferences by Argentine College Students	READING PSYCHOLOGY				Article								The purpose of this study was to examine the role of the causal connectivity of the statements (their total number of causal connections) and the modality of presentation of discourse (oral-written) in the generation of emotion inferences by Spanish-speaking students. With this aim, we asked a group of Argentine college students to either listen to or read an excerpt of a radio interview (on the topic 'Argentine radio presenters' relationship with the audience'), and to perform an emotions recall task. Results indicated that statements that promoted the generation of emotion inferences and had a high number of causal connections were more often included in the recall protocols than those that promoted the generation of these inferences and had a low number of them. They also indicated that participants who were presented with the spoken version of the materials included a higher number of statements in this task than those that were presented with the written version. These findings suggest that the establishment of meaningful discourse connections has a role in the generation of emotion inferences, and that there appear to be differences in the representation that listeners and readers construct of speakers' emotions.												6	7												2021	42	1					22	41		10.1080/02702711.2020.1837314	http://dx.doi.org/10.1080/02702711.2020.1837314												2026-01-16	WOS:000629745200002
J	Tang, KV; Shaw, JA				Tang, Kevin; Shaw, Jason A.			Prosody leaks into the memories of words	COGNITION				Article								The average predictability (aka informativity) of a word in context has been shown to condition word duration (Seyfarth, 2014). All else being equal, words that tend to occur in more predictable environments are shorter than words that tend to occur in less predictable environments. One account of the informativity effect on duration is that the acoustic details of probabilistic reduction are stored as part of a word's mental representation. Other research has argued that predictability effects are tied to prosodic structure in integral ways. With the aim of assessing a potential prosodic basis for informativity effects in speech production, this study extends past work in two directions; it investigated informativity effects in another large language, Mandarin Chinese, and broadened the study beyond word duration to additional acoustic dimensions, pitch and intensity, known to index prosodic prominence. The acoustic information of content words was extracted from a large telephone conversation speech corpus with over 400,000 tokens and 6000 word types spoken by 1655 individuals and analyzed for the effect of informativity using frequency statistics estimated from a 431 million word subtitle corpus. Results indicated that words with low informativity have shorter durations, replicating the effect found in English. In addition, informativity had significant effects on maximum pitch and intensity, two phonetic dimensions related to prosodic prominence. Extending this interpretation, these results suggest that predictability is closely linked to prosodic prominence, and that the lexical representation of a word includes phonetic details associated with its average prosodic prominence in discourse. In other words, the lexicon absorbs prosodic influences on speech production.												22	24											MAY	2021	210								104601	10.1016/j.cognition.2021.104601	http://dx.doi.org/10.1016/j.cognition.2021.104601		JAN 2021										2026-01-16	WOS:000635450600010
J	Le Goffic, P				Le Goffic, Pierre			Sentence and textual integration	LANGUE FRANCAISE				Article								The article sets up a twofold modelling of verbal communication: i.e. syntactic computing, and textual computing. Syntactic computing consists in producing/interpreting the elementary units which give the message its basic structure. Contrary to commonly received ideas, it is argued that those elementary units follow the 'sentence' pattern, assuming that a sentence may include not only the core (propositional structure) but also some peripheric elements. Both speaker and hearer try (successfully or not) to build (/reconstruct) well-formed sentences, in a step by step ('sequence' by 'sequence') process. Textual computing deals with the immediate integration of processed sequences (which lose their previous autonomy) into a higher level of textual representation. The analysis of the oral text (interview of Anita Musso) shows that the sentence level is easily recognisable (through unequivocal cores, and peripheric elements identifiable as such) and clearly plays a basic structuring role, which no alternative unit is likely to play. Textual units of a higher level than the sentence level are much more difficult to determine and to describe, for at least three reasons: (a) sequences may provide heterogeneous materials; (b) embedding sequences in order to build a higher representation is a continuous process, which leads to complex hierarchical structures; (c) speakers often follow a non-consistent expository path (as is the case in the text under study). Intonation has been deliberately left aside: the aim was to extend a purely segmental analysis as far as possible towards a complete account of the text.												0	0											JUN	2011		170					11	+															2026-01-16	WOS:000295188300002
J	GERKEN, L; JUSCZYK, PW; MANDEL, DR				GERKEN, L; JUSCZYK, PW; MANDEL, DR			WHEN PROSODY FAILS TO CUE SYNTACTIC STRUCTURE - 9-MONTH-OLDS SENSITIVITY TO PHONOLOGICAL VERSUS SYNTACTIC PHRASES	COGNITION				Article								According to prosodic bootstrapping accounts of syntax acquisition, language learners use the correlation between syntactic boundaries and prosodic changes (e.g., pausing, vowel lengthening, large increases or decreases in fundamental frequency) to cue the presence and arrangement of syntactic constituents. However, recent linguistic accounts suggest that prosody does not directly reflect syntactic structure but rather is governed by independent prosodic units such as phonological phrases. To examine the implications of this view for the prosodic bootstrapping hypothesis, infants in Experiment 1 were presented with sentences in which pauses were inserted either between the subject noun phrase (NP) and verb or after the verb. Half of the infants heard sentences with lexical NP subjects, in which prosodic structure is consistent with syntactic structure. The other half heard sentences with pronoun subjects, in which prosodic structure does not mirror syntactic structure. In a preferential listening paradigm, infants in the lexical NP condition listened longer to materials containing pauses between the subject an verb, the main syntactic constituents. However, in the pronoun NP condition, infants showed no difference in listening times for the two pause locations. To determine if other sentence types containing pronoun subjects potentially provide information about the syntactic constituency of these elements, infants in Experiment 2 heard yes-no questions with pronoun subjects, in which the prosodic structure reflects the constituency of the subject, Infants listened longer when pauses were inserted between the subject and verb than after the verb. Taken together, our results suggest that the prosodic information in an individual sentence is not always sufficient to assign a syntactic structure. Rather, learners must engage in active inferential processes, using cross-sentence comparisons and other types of information to arrive at the correct syntactic representation.												111	125											MAR	1994	51	3					237	265		10.1016/0010-0277(94)90055-8	http://dx.doi.org/10.1016/0010-0277(94)90055-8												2026-01-16	WOS:A1994NB45600002
J	Jiang, XM; Pell, MD				Jiang, Xiaoming; Pell, Marc D.			Neural responses towards a speaker's feeling of (un)knowing	NEUROPSYCHOLOGIA				Article								During interpersonal communication, listeners must rapidly evaluate verbal and vocal cues to arrive at an integrated meaning about the utterance and about the speaker, including a representation of the speaker's 'feeling of knowing' (i.e., how confident they are in relation to the utterance). In this study, we investigated the time course and neural responses underlying a listener's ability to evaluate speaker confidence from combined verbal and vocal cues. We recorded real-time brain responses as listeners judged statements conveying three levels of confidence with the speaker's voice (confident, close-to-confident, unconfident), which were preceded by meaning-congruent lexical phrases (e.g. I am positive, Most likely, Perhaps). Event-related potentials to utterances with combined lexical and vocal cues about speaker confidence were compared to responses elicited by utterances without the verbal phrase in a previous study (Jiang and Pell, 2015). Utterances with combined cues about speaker confidence elicited reduced, N1, P2 and N400 responses when compared to corresponding utterances without the phrase. When compared to confident statements, close-to-confident and unconfident expressions elicited reduced N1 and P2 responses and a late positivity from 900 to 1250 ms; unconfident and close-to-confident expressions were differentiated later in the 1250-1600 ms time window. The effect of lexical phrases on confidence processing differed for male and female participants, with evidence that female listeners incorporated information from the verbal and vocal channels in a distinct manner. Individual differences in trait empathy and trait anxiety also moderated neural responses during confidence processing. Our findings showcase the cognitive processing mechanisms and individual factors governing how we infer a speaker's mental (knowledge) state from the speech signal. (C) 2015 Elsevier Ltd. All rights reserved.												38	40											JAN 29	2016	81						79	93		10.1016/j.neuropsychologia.2015.12.008	http://dx.doi.org/10.1016/j.neuropsychologia.2015.12.008												2026-01-16	WOS:000370459400008
J	Bednarek, M				Bednarek, Monika			Invisible or high-risk: Computer-assisted discourse analysis of references to Aboriginal and Torres Strait Islander people(s) and issues in a newspaper corpus about diabetes	PLOS ONE				Article								This article employs computer-assisted methods to analyse references to Aboriginal and Torres Strait Islander people(s) and issues in a newspaper corpus about diabetes. The objectives are to identify both the frequency and quality of social representation. The dataset consisted of 694 items from 12 Australian newspapers in a five-year period (2013-2017). The quantitative analysis focused on frequency (raw/normalised) and range (number/percentage of texts). The qualitative analysis focused on the identification of semantic prosody (co-occurrence with negative/positive words and phrases) and on selective social actor analysis. The qualitative analysis also compared choices made by the press to language practices recommended in relevant reporting guidelines. Key results include that references to Aboriginal and Torres Strait Islander people(s) or matters appear to be extremely rare. In addition, newspapers' language choices only partially align with guidelines. References that do occur can be classified into four categories: a) references to [groups of] people and other references to identity; b) names of services, institutions, professions, roles etc; c) non-human nouns related to health; d) non-human nouns related to culture. Qualitative analysis of the word COMMUNITY suggests that newspapers for the most part do recognise the existence of different communities at a national level. However, analysis of all references to [groups of] people shows that the vast majority occur in contexts to do with negativity, therefore having a negative semantic prosody. More specifically, there is a strong association with mentions of a higher risk, likelihood, or incidence of having or developing diabetes (or complications/effects). In sum, Aboriginal and Torres Strait Islander people(s) and issues lack in visibility in Australian diabetes coverage, and are associated with deficit framing, which can be disempowering. To change the discourse would require both an increased visibility as well as changing the deficit lens.												7	8											JUN 11	2020	15	6							e0234486	10.1371/journal.pone.0234486	http://dx.doi.org/10.1371/journal.pone.0234486												2026-01-16	WOS:000542036800049
J	Zou, T; Caspers, J; Chen, YY				Zou, Ting; Caspers, Johanneke; Chen, Yiya			Perception of Different Tone Contrasts at Sub-Lexical and Lexical Levels by Dutch Learners of Mandarin Chinese	FRONTIERS IN PSYCHOLOGY				Article								This study explores the difficulties in distinguishing different lexical tone contrasts at both sub-lexical and lexical levels for beginning and advanced Dutch learners of Mandarin, using a sequence-recall task and an auditory lexical decision task. In both tasks, the Tone 2-Tone 3 contrast is most prone to errors for both groups of learners. A significant improvement in the advanced group was found for this tone contrast in the sub-lexical sequence recall task, but not in the lexical decision task. This is taken as evidence that utilizing tones in on-line spoken word recognition is more complex and demanding for L2 learners than in a memory-based task. The results of the lexical decision task also revealed that advanced learners have developed a stronger sensitivity to Tone 1 compared to the other three tones, with Tone 4 showing the least sensitivity. These findings suggest different levels of robustness and distinctiveness for the representation of different lexical tones in L2 learners' lexicon and consequently different levels of proficiency in integrating tones for lexical processing. The observed patterns of difficulty are potentially related to the acoustic characteristics of different lexical tone contrasts as well as to the interference of the suprasegmental features of learner's native language (i.e., the tonal contrasts of Dutch intonation) on the acquisition of the Mandarin lexical tone contrasts.												3	3											JUN 6	2022	13								891756	10.3389/fpsyg.2022.891756	http://dx.doi.org/10.3389/fpsyg.2022.891756												2026-01-16	WOS:000813299300001
J	Berg, T				Berg, Thomas			The modification of compound nouns by three adjectives	FUNCTIONS OF LANGUAGE				Article								This paper is the final instalment in a series of studies investigating the modification patterns in complex noun phrases (NPs) in English. It particularly focuses on the modification of two-noun compounds by three attributive adjectives. An analysis of all such NPs from the BNC reveals a strong preference for head modification over modifier modification, similar rates of convergent and divergent modification and the non-occurrence of crossed modification. The single most important factor influencing the modification patterns is functional status. The larger the number of adjectives modifying the head of the compound, the higher the frequency of the modification type (modulo a proximity effect). The absence of crossed modification is expected under the no-crossing constraint, which is understood here not as a formal but as a functional principle ensuring successful communication. The various factors can be tied together under the rubric of accessibility. The probability of selecting a particular modification target is argued to be a function of the accessibility of the nouns in an NP.												0	0												2017	24	2					139	165		10.1075/fol.24.2.01ber	http://dx.doi.org/10.1075/fol.24.2.01ber												2026-01-16	WOS:000418438700001
J	Hirose, Y; Mazuka, R				Hirose, Yuki; Mazuka, Reiko			Predictive processing of novel compounds: Evidence from Japanese	COGNITION				Article								Our study argues that pre-head anticipatory processing operates at a level below the level of the sentence. A visual-world eye-tracking study demonstrated that, in processing of Japanese novel compounds, the compound structure can be constructed prior to the head if the prosodic information on the preceding modifier constituent signals that the Compound Accent Rule (CAR) is being applied. This prosodic cue rules out the single head analysis of the modifier noun, which would otherwise be a natural and economical choice. Once the structural representation for the head is computed in advance, the parser becomes faster in identifying the compound meaning. This poses a challenge to models maintaining that structural integration and word recognition are separate processes. At the same time, our results, together with previous findings, suggest the possibility that there is some degree of staging during the processing of different sources of information during the comprehension of compound nouns. (C) 2014 Elsevier B.V. All rights reserved.												10	10											MAR	2015	136						350	358		10.1016/j.cognition.2014.11.033	http://dx.doi.org/10.1016/j.cognition.2014.11.033												2026-01-16	WOS:000349882600030
J	Breen, M; Clifton, C				Breen, Mara; Clifton, Charles, Jr.			Stress matters revisited: A boundary change experiment	QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				Article								Breen and Clifton (Stress matters: Effects of anticipated lexical stress on silent reading. Journal of Memory and Language, 2011, 64, 153-170) argued that readers' eye movements during silent reading are influenced by the stress patterns of words. This claim was supported by the observation that syntactic reanalysis that required concurrent metrical reanalysis (e.g., a change from the noun form of abstract to the verb form) resulted in longer reading times than syntactic reanalysis that did not require metrical reanalysis (e.g., a change from the noun form of report to the verb form). However, the data contained a puzzle: The disruption appeared on the critical word (abstract, report) itself, although the material that forced the part of speech change did not appear until the next region. Breen and Clifton argued that parafoveal preview of the disambiguating material triggered the revision and that the eyes did not move on until a fully specified lexical representation of the critical word was achieved. The present experiment used a boundary change paradigm in which parafoveal preview of the disambiguating region was prevented. Once again, an interaction was observed: Syntactic reanalysis resulted in particularly long reading times when it also required metrical reanalysis. However, now the interaction did not appear on the critical word, but only following the disambiguating region. This pattern of results supports Breen and Clifton's claim that readers form an implicit metrical representation of text during silent reading.												32	36											OCT 1	2013	66	10					1896	1909		10.1080/17470218.2013.766899	http://dx.doi.org/10.1080/17470218.2013.766899												2026-01-16	WOS:000327186700003
J	Bordbar, A; Memari, M; Asadi, B				Bordbar, Anahita; Memari, Mehran; Asadi, Bita			Introspective Study of Emotion Icon in Public Chat as a Gesture of Texting	JOURNAL OF RESEARCH IN APPLIED LINGUISTICS				Article								An emotion icon, better known as emoticon is a metacommunicative pictorial representation of a facial expression that, in the absence of body language and prosody, serves to draw a receiver's attention to the tenor or temper of a sender's nominal verbal communication, changing and improving its interpretation. The present study investigates the use of these nonverbal cues in whatsapp public chat. The analysis focuses on the multifunctionality of emoticons, their role in online relational work, and possible connections between emoticon use and language proficiency and thus contributes to a more complete understanding of emotive communication online. Its ultimate goal is to help clarify the role of emoticons within a larger conceptual framework of emotive and relational meaning. To this end, this study takes a micro-analytic approach to show how English as foreign language learners use emoticons in text chat. The analysis shows that emoticons are highly context-sensitive and can display affect or serve as contextual cues to signal illocutionary force or humor.												0	0											WIN-SPR	2017	8				SI		176	182		10.22055/rals.2017.12922	http://dx.doi.org/10.22055/rals.2017.12922												2026-01-16	WOS:000432170000019
J	BECKMAN, ME; DEJONG, K; JUN, SA; LEE, SH				BECKMAN, ME; DEJONG, K; JUN, SA; LEE, SH			THE INTERACTION OF COARTICULATION AND PROSODY IN SOUND CHANGE	LANGUAGE AND SPEECH				Article								Ohala (1974, 1981a) has proposed that sound changes can originate in hearers' misinterpretations of synchronic phonetic patterns. This paper applies this idea to sound changes that are conditioned by the prosodic environment, such as the voicing of voiceless fricatives in unstressed syllables in Proto-Germanic. Browman and Goldstein's (1989, 1990) "gestural score" suggests a representation of synchronic patterns in which extreme overlap between gestures of neighboring phoneme segments in casual speech can produce the appearance of a feature change or a segment deletion. Many of the sound changes that are conditioned by prosodic environment can be viewed as a diachronic reinterpretation of just such synchronic fast-speech processes. For example, vowel reduction in unstressed syllables can be viewed as a reinterpretation of undershoot that occurs when the vowel is overlapped to a great extent by the oral gestures for neighboring consonants. Phonetic data are reviewed that support analogous accounts of stop spirantization, voiceless obstruent voicing, and even the insertion of an intrusive stop in clusters such as /ns/ in some prosodic environments.												25	28											JAN-JUN	1992	35		1-2				45	58		10.1177/002383099203500205	http://dx.doi.org/10.1177/002383099203500205												2026-01-16	WOS:A1992JR38200004
