PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Morett, LM				Morett, Laura M.			The Influence of Tonal and Atonal Bilingualism on Children's Lexical and Non-Lexical Tone Perception	LANGUAGE AND SPEECH				Article								This study examined how bilingualism in an atonal language, in addition to a tonal language, influences lexical and non-lexical tone perception and word learning during childhood. Forty children aged 5;3-7;2, bilingual either in English and Mandarin or English and another atonal language, were tested on Mandarin lexical tone discrimination, level-pitch sine-wave tone discrimination, and learning of novel words differing minimally in Mandarin lexical tone. Mandarin-English bilingual children discriminated between and learned novel words differing minimally in Mandarin lexical tone more accurately than their atonal-English bilingual peers. However, Mandarin-English and atonal-English bilingual children discriminated between level-pitch sine-wave tones with similar accuracy. Moreover, atonal-English bilingual children showed a tendency to perceive differing Mandarin lexical and level-pitch sine-wave tones as identical, whereas their Mandarin-English peers showed no such tendency. These results indicate that bilingualism in a tonal language in addition to an atonal language-but not bilingualism in two atonal languages-allows for continued sensitivity to lexical tone beyond infancy. Moreover, they suggest that although tonal-atonal bilingualism does not enhance sensitivity to differences in pitch between sine-wave tones beyond infancy any more effectively than atonal-atonal bilingualism, it protects against the development of biases to perceive differing lexical and non-lexical tones as identical. Together, the results indicate that, beyond infancy, tonal-atonal bilinguals process lexical tones using different cognitive mechanisms than atonal-atonal bilinguals, but that both groups process level-pitch non-lexical tone using the same cognitive mechanisms.												7	8											JUN	2020	63	2					221	241		10.1177/0023830919834679	http://dx.doi.org/10.1177/0023830919834679												2026-01-16	WOS:000537760600002
J	Xu, KY; Yan, JT; Ma, CL; Chang, XH; Chien, YF				Xu, Kunyu; Yan, Jinting; Ma, Chenlu; Chang, Xuhui; Chien, Yu-Fu			Atypical patterns of tone production in tone-language-speaking children with autism	FRONTIERS IN PSYCHOLOGY				Article								Speakers with autism spectrum disorder (ASD) are found to exhibit atypical pitch patterns in speech production. However, little is known about the production of lexical tones (T1, T2, T3, T4) as well as neutral tones (T1N, T2N, T3N, T4N) by tone-language speakers with ASD. Thus, this study investigated the height and shape of tones produced by Mandarin-speaking children with ASD and their age-matched typically developing (TD) peers. A pronunciation experiment was conducted in which the participants were asked to produce reduplicated nouns. The findings from the acoustic analyses showed that although ASD children generally produced both lexical tones and neutral tones with distinct tonal contours, there were significant differences between the ASD and TD groups for tone height and shape for T1/T1N, T3/T3N, and T4/T4N. However, we did not find any difference in T2/T2N. These data implied that the atypical acoustic pattern in the ASD group could be partially due to the suppression of the F0 range. Moreover, we found that ASD children tended to produce more errors for T2/T2N, T3/T3N than for T1/T1N, T4/T4N. The pattern of tone errors could be explained by the acquisition principle of pitch, similarities among different tones, and tone sandhi. We thus concluded that deficits in pitch processing could be responsible for the atypical tone pattern of ASD children, and speculated that the atypical tonal contours might also be due to imitation deficits. The present findings may eventually help enhance the comprehensive understanding of the representation of atypical pitch patterns in ASD across languages.												1	1											NOV 3	2022	13								1023205	10.3389/fpsyg.2022.1023205	http://dx.doi.org/10.3389/fpsyg.2022.1023205												2026-01-16	WOS:000886002800001
J	Lu, S; Wayland, R; Kaan, E				Lu, Shuang; Wayland, Ratree; Kaan, Edith			Effects of production training and perception training on lexical tone perception - A behavioral and ERP study	BRAIN RESEARCH				Article								The present study recorded both behavioral data and event-related brain potentials to examine the effectiveness of a perception-only training and a perception-plus-production training procedure on the intentional and unintentional perception of lexical tone by native English listeners. In the behavioral task, both the perception-only and the perception-plus-production groups improved on the tone discrimination abilities after the training session. Moreover, the participants in both groups generalized the improvements gained through the trained stimuli to the untrained stimuli. In the ERP task, the Mismatch Negativity was smaller in the post-training task than in the pre-training task. However, the two training groups did not differ in tone processing at the intentional or unintentional level after training. These results suggest that the employment of the motor system does not specifically benefit the tone perceptual skills. Furthermore, the present study investigated whether some tone pairs are more easily confused than others by native English listeners, and whether the order of tone presentation influences non-native tone discrimination. In the behavioral task, Tone2-Tone1 (rising-level) and Tone2-Tone4 (rising-falling) were the most difficult tone pairs, while Tone1-Tone2 and Tone4-Tone2 were the easiest tone pairs, even though they involved the same tone contrasts respectively. In the ERP task, the native English listeners had good discrimination when Tone2 and Tone4 were embedded in strings of Tone1, while poor discrimination when Tone1 was inserted in the context of Tone2 or Tone4. These asymmetries in tone perception might be attributed to the interference of native intonation system and can be altered by training. (C) 2015 Elsevier B.V. All rights reserved.												20	30											OCT 22	2015	1624						28	44		10.1016/j.brainres.2015.07.014	http://dx.doi.org/10.1016/j.brainres.2015.07.014												2026-01-16	WOS:000365050100004
J	Zhang, CC; Shao, J; Chen, S				Zhang, Caicai; Shao, Jing; Chen, Si			Impaired perceptual normalization of lexical tones in Cantonese-speaking congenital amusics	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								Human listeners perceive speech sounds relative to acoustic cues in context. In this study the authors examined how congenital amusia, a pitch-processing disorder, affects perceptual normalization of lexical tones according to the distribution of F0 cues in context. Sixteen Cantonese-speaking amusics and 16 controls were tested on the effects of shifting F0 level in four types of contexts on tone perception: nonspeech, reversed speech, semantically anomalous speech, and meaningful speech contexts. Performance of controls replicated previous studies, showing contrastive changes of tone perception according to the shifted F0 level of anomalous and meaningful contexts, which were native speech contexts with phonological cues to estimate a talker's tone space. Effects of nonspeech and reversed contexts were small and inconsistent, and tone perception performance varied depending on the typicality of a talker's F0 range. In contrast to controls, amusics showed reduced context effects in anomalous and meaningful contexts, but largely comparable context effects in nonspeech and reversed contexts, indicating a deficit of amusics in tone normalization through phonological cues in native speech contexts. These findings suggest that the ability to perceive speech sounds relative to acoustic cues in context is not a universal endowment, and that this ability is impaired substantially in amusics. (C) 2018 Acoustical Society of America.												15	15											AUG	2018	144	2					634	647		10.1121/1.5049147	http://dx.doi.org/10.1121/1.5049147												2026-01-16	WOS:000443620700021
J	Marmel, F; Tillmann, B				Marmel, Frederic; Tillmann, Barbara			TONAL PRIMING BEYOND TONICS	MUSIC PERCEPTION				Article								THE MUSICAL PRIMING PARADIGM ALLOWS FOR INVESTIGATION of listeners' expectations based on their implicit knowledge of tonal stability. To date, priming data are limited to reports of facilitated processing for tonic over nontonic events. The special status of the tonic as a cognitive reference point brings into question the subtlety of listeners' tonal knowledge: Is the facilitated processing observed in priming studies limited to tonic events, or is tone processing influenced by subtler tonal contrasts? The present study investigated tonal priming for mediants (the third scale degree) over leading tones (the seventh scale degree) presented in melodic contexts. Experiment 1 used a timbre discrimination task and Experiment 2 an intonation task. Facilitated processing was observed for the more tonally stable mediants over the less stable leading tones, thus showing that priming effects are not limited to pairs of tonal degrees including the tonic. This finding emphasizes the subtlety of nonexpert listeners' tonal knowledge.												22	33											FEB	2009	26	3					211	221		10.1525/MP.2009.26.3.211	http://dx.doi.org/10.1525/MP.2009.26.3.211												2026-01-16	WOS:000262861800005
J	Pralus, A; Fornoni, L; Bouet, R; Gomot, M; Bhatara, A; Tillman, B; Caclin, A				Pralus, A.; Fornoni, L.; Bouet, R.; Gomot, M.; Bhatara, A.; Tillman, B.; Caclin, A.			Emotional prosody in congenital amusia: Impaired and spared processes	NEUROPSYCHOLOGIA				Article								Congenital amusia is a lifelong deficit of music processing, in particular of pitch processing. Most research investigating this neurodevelopmental disorder has focused on music perception, but pitch also has a critical role for intentional and emotional prosody in speech. Two previous studies investigating amusics' emotional prosody recognition have shown either some deficit or no deficit (compared to controls). However, these previous studies have used only long sentence stimuli, which allow for limited control over acoustic content. Here, we tested amusic individuals for emotional prosody perception in sentences and vowels. For each type of material, participants performed an emotion categorization task, followed by intensity ratings of the recognized emotion. Compared to controls, amusic individuals had similar recognition of emotion in sentences, but poorer performance in vowels, especially when distinguishing sad and neutral stimuli. These lower performances in amusics were linked with difficulties in processing pitch and spectro-temporal parameters of the vowel stimuli. For emotion intensity, neither sentence nor vowel ratings differed between participant groups, suggesting preserved implicit processing of emotional prosody in amusia. These findings can be integrated into previous data showing preserved implicit processing of pitch and emotion in amusia alongside deficits in explicit recognition tasks. They are thus further supporting the hypothesis of impaired conscious analysis of pitch and timbre in this neurodevelopmental disorder.												25	26											NOV	2019	134								107234	10.1016/j.neuropsychologia.2010.107234	http://dx.doi.org/10.1016/j.neuropsychologia.2010.107234												2026-01-16	WOS:000496994700008
J	Yan, JT; Chen, F; Gao, XT; Peng, G				Yan, Jinting; Chen, Fei; Gao, Xiaotian; Peng, Gang			Auditory-Motor Mapping Training Facilitates Speech and Word Learning in Tone Language-Speaking Children With Autism: An Early Efficacy Study	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: It has been reported that tone language-speaking children with autism demonstrate speech-specific lexical tone processing difficulty, although they have intact or even better-than-normal processing of nonspeech/melodic pitch analogues. In this early efficacy study, we evaluated the therapeutic potential of Auditory-Motor Mapping Training (AMMT) in facilitating speech and word output for Mandarin-speaking nonverbal and low-verbal children with autism, in comparison with a matched non-AMMT-based control treatment. Method: Fifteen Mandarin-speaking nonverbal and low-verbal children with autism spectrum disorder participated and completed all the AMMT-based treatment sessions by intoning (singing) and tapping the target words delivered via an app, whereas another 15 participants received control treatment. Generalized linear mixed-effects models were created to evaluate speech production accuracy and word production intelligibility across different groups and conditions. Results: Results showed that the AMMT-based treatment provided a more effective training approach in accelerating the rate of speech (especially lexical tone) and word learning in the trained items. More importantly, the enhanced training efficacy on lexical tone acquisition remained at 2 weeks after therapy and generalized to untrained tones that were not practiced. Furthermore, the low-verbal participants showed higher improvement compared to the nonverbal participants. Conclusions: These data provide the first empirical evidence for adopting the AMMT-based training to facilitate speech and word learning in Mandarin-speaking nonverbal and low-verbal children with autism. This early efficacy study holds promise for improving lexical tone production in Mandarin-speaking children with autism but should be further replicated in larger scale randomized studies. Supplemental Material: https://doi.org/10.23641/asha.16834627												17	21											DEC	2021	64	12					4664	4681		10.1044/2021_JSLHR-21-00029	http://dx.doi.org/10.1044/2021_JSLHR-21-00029												2026-01-16	WOS:000756142500008
J	Orrico, R; D'Imperio, M				Orrico, Riccardo; D'Imperio, Mariapaola			Individual empathy levels affect gradual intonation-meaning mapping: The case of biased questions in Salerno Italian	LABORATORY PHONOLOGY				Article								The paper investigates the interplay between intonational cues and individual variability in the perceptual assessment of speakers' epistemic bias in Salerno Italian yes-no questions. We present a perception experiment in which we manipulated pitch span within the nuclear configuration (both nuclear accent and boundary tone) to predict degree of perceived positive bias (i.e., expected positive answer) to yes-no question stimuli. Our results show that a wider pitch span within the nuclear region predicts a higher degree of perceived positive bias, while negative bias is predicted by narrow pitch span. Crucially, though, two interacting sources of listener variability were uncovered, i.e., prolonged exposure to a non-native dialect as well as degree of empathy (i.e., Empathy Quotient, EQ). Exposure to non-native phonological systems was found to affect the way pitch span is mapped onto perceived epistemic bias, through category interference, though mediated by EQ levels. Specifically, high-empathy listeners were more affected by degree of non-native dialect exposure. EQ scores were hence found to have an effect on gradual span manipulation by interacting with the dialect exposure effect. These results advance our understanding of the intonation-meaning mapping by taking into account both the impact of gradual phonetic cues on meaning processing as well as uncovering sources of cognitive variability at the perceiver's level.												10	11											SEP 18	2020	11	1							12	10.5334/labphon.238	http://dx.doi.org/10.5334/labphon.238												2026-01-16	WOS:000573378900001
J	Yun, J; Lee, HS				Yun, Jiwon; Lee, Hye-Sook			Prosodic disambiguation of questions in Korean Theory and processing	KOREAN LINGUISTICS				Article								This study aims to identify the acoustic and perceptual properties that contribute to identifying the meaning of Korean sentences that are ambiguous between wh-question and yes-no question readings. While in most cases the Accentual Phrase (AP) tonal pattern (Jun 1993) differs between the two question readings, there are cases where the two readings are predicted to have the same AP tonal pattern. However, our experimental results indicate that even in those cases a typical AP tonal contrast between the two question interpretations, i.e. the presence vs. absence of the tone in the syllable that immediately follows the wh-word, is observed in production and plays a meaningful role in perception. The results suggest that there is a production and processing strategy to utilize a consistent contrast in accentual phrasing between the two types of questions for disambiguation.												3	4											MAR 28	2022	18	1					18	47		10.1075/kl.00014.yun	http://dx.doi.org/10.1075/kl.00014.yun												2026-01-16	WOS:000871390800002
J	Jiam, NT; Caldwell, M; Deroche, ML; Chatterjee, M; Limb, CJ				Jiam, N. T.; Caldwell, M.; Deroche, M. L.; Chatterjee, M.; Limb, C. J.			Voice emotion perception and production in cochlear implant users	HEARING RESEARCH				Article								Voice emotion is a fundamental component of human social interaction and social development. Unfortunately, cochlear implant users are often forced to interface with highly degraded prosodic cues as a result of device constraints in extraction, processing, and transmission. As such, individuals with cochlear implants frequently demonstrate significant difficulty in recognizing voice emotions in comparison to their normal hearing counterparts. Cochlear implant-mediated perception and production of voice emotion is an important but relatively understudied area of research. However, a rich understanding of the voice emotion auditory processing offers opportunities to improve upon CI biomedical design and to develop training programs benefiting CI performance. In this review, we will address the issues, current literature, and future directions for improved voice emotion processing in cochlear implant users. (C) 2017 Elsevier B.V. All rights reserved.												63	70											SEP	2017	352						30	39		10.1016/j.heares.2017.01.006	http://dx.doi.org/10.1016/j.heares.2017.01.006												2026-01-16	WOS:000408298500004
J	Shao, J; Zhang, CC				Shao, Jing; Zhang, Caicai			Talker normalization in typical Cantonese-speaking listeners and congenital amusics: Evidence from event-related potentials	NEUROIMAGE-CLINICAL				Article								Despite the lack of invariance in the mapping between the acoustic signal and phonological representation, typical listeners are capable of using information of a talker's vocal characteristics to recognize phonemes, a process known as "talker normalization". The current study investigated the time course of talker normalization in typical listeners and individuals with congenital amusia, a neurodevelopmental disorder of refined pitch processing. We examined the event-related potentials (ERPs) underling lexical tone processing in 24 Cantonese-speaking amusics and 24 typical listeners (controls) in two conditions: blocked-talker and mixed-talker conditions. The results demonstrated that for typical listeners, effects of talker variability can be observed as early as in the N1 time-window (100-150 ms), with the N1 amplitude reduced in the mixed-talker condition. Significant effects were also found in later components: the N2b/c peaked significantly earlier and the P3a and P3b amplitude was enhanced in the blocked-talker condition relative to the mixed-talker condition, especially for the tone pair that is more difficult to discriminate. These results suggest that the blocked-talker mode of stimulus presentation probably facilitates auditory processing and requires less attentional effort with easier speech categorization than the mixed-talker condition, providing neural evidence for the "active control theory". On the other hand, amusics exhibited comparable N1 amplitude to controls in both conditions, but deviated from controls in later components. They demonstrated overall later N2b/c peak latency significantly reduced P3a amplitude in the blocked-talker condition and reduced P3b amplitude irrespective of talker conditions. These results suggest that the amusic brain was intact in the auditory processing of talker normalization processes, as reflected by the comparable N1 amplitude, but exhibited reduced automatic attentional switch to tone changes in the blocked-talker condition, as captured by the reduced P3a amplitude, which presumably underlies a previously reported perceptual "anchoring" deficit in amusics. Altogether, these findings revealed the time course of talker normalization processes in typical listeners and extended the finding that conscious pitch processing is impaired in the amusic brain.												9	9												2019	23								101814	10.1016/j.nicl.2019.101814	http://dx.doi.org/10.1016/j.nicl.2019.101814												2026-01-16	WOS:000485804400006
J	Liu, F; Jiang, CM; Wang, B; Xu, Y; Patel, AD				Liu, Fang; Jiang, Cunmei; Wang, Bei; Xu, Yi; Patel, Aniruddh D.			A music perception disorder (congenital amusia) influences speech comprehension	NEUROPSYCHOLOGIA				Article								This study investigated the underlying link between speech and music by examining whether and to what extent congenital amusia, a musical disorder characterized by degraded pitch processing, would impact spoken sentence comprehension for speakers of Mandarin, a tone language. Sixteen Mandarin-speaking amusics and 16 matched controls were tested on the intelligibility of news-like Mandarin sentences with natural and flat fundamental frequency (F-0) contours (created via speech resynthesis) under four signal-to-noise (SNR) conditions (no noise, +5, 0, and -5 dB SNR). While speech intelligibility in quiet and extremely noisy conditions (SNR= -5 dB) was not significantly compromised by flattened F-0, both amusic and control groups achieved better performance with natural-F-0 sentences than flat-F-0 sentences under moderately noisy conditions (SNR= +5 and 0 dB). Relative to normal listeners, amusics demonstrated reduced speech intelligibility in both quiet and noise, regardless of whether the F-0 contours of the sentences were natural or flattened. This deficit in speech intelligibility was not associated with impaired pitch perception in amusia. These findings provide evidence for impaired speech comprehension in congenital amusia, suggesting that the deficit of amusics extends beyond pitch processing and includes segmental processing. (C) 2014 Elsevier Ltd. All rights reserved.												43	47											JAN	2015	66						111	118		10.1016/j.neuropsychologia.2014.11.001	http://dx.doi.org/10.1016/j.neuropsychologia.2014.11.001												2026-01-16	WOS:000348626200012
J	Zheng, TT; Levelt, CC; Chen, YY				Zheng, Tingting; Levelt, Clara C.; Chen, Yiya			The affective iconicity of lexical tone: Evidence from standard Chinesea)	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								Previous studies suggested that pitch characteristics of lexical tones in Standard Chinese influence various sensory perceptions, but whether they iconically bias emotional experience remained unclear. We analyzed the arousal and valence ratings of bi-syllabic words in two corpora (Study 1) and conducted an affect rating experiment using a carefully designed corpus of bi-syllabic words (Study 2). Two-alternative forced-choice tasks further tested the robustness of lexical tones' affective iconicity in an auditory nonce word context (Study 3). Hierarchical linear models, generalized linear mixed models, and cross-validation were employed to understand the relationship between lexical tones and the emotional responses of tone-carrying words. Results consistently indicated that words with a falling-falling tonal sequence, both real and nonce words, received higher arousal ratings than those with rising-rising and rising-low tones. Only in nonce words, the high-high sequence was more likely to be associated with the low-arousal option; the falling-falling tone sequence was more often linked to negative-valence choice, while high-high and rising-rising tones with positive-valence. These findings, though subtle, suggest that the use of pitch in lexical tones influences emotional responses during the processing of tone-carrying words, pointing to an inherent iconic quality in lexical tones that may subtly shape speakers' emotional experiences.												2	2											JAN	2025	157	1					396	408		10.1121/10.0034863	http://dx.doi.org/10.1121/10.0034863												2026-01-16	WOS:001405930900002
J	Abesser, J; Frieler, K; Cano, E; Pfleiderer, M; Zaddach, WG				Abesser, Jakob; Frieler, Klaus; Cano, Estefania; Pfleiderer, Martin; Zaddach, Wolf-Georg			Score-Informed Analysis of Tuning, Intonation, Pitch Modulation, and Dynamics in Jazz Solos	IEEE-ACM TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING				Article								Both the collection and analysis of large music repertoires constitute major challenges within musicological disciplines such as jazz research. Automatic methods of music analysis based on audio signal processing have the potential to assist researchers and to accelerate the transcription and analysis of music recordings significantly. In this paper, we propose a framework for analyzing improvised monophonic solos in multi-instrumental jazz recordings with special focus on reed and brass instruments. The analysis algorithms rely on prior score-information, which is taken from high quality manual solo transcriptions. Following an initial solo and accompaniment source separation, we propose algorithms for tone-wise extraction of fundamental frequency and intensity contours. Based on this fine-grained representation of recorded jazz solos, we perform several exploratory experiments motivated by questions relating to jazz research in order to analyze the use of expressive stylistic devices such as intonation, pitch modulation, and dynamics in jazz solos. The results show that a score-informed audio analysis of jazz recordings can provide valuable insights into the individual stylistic characteristics of jazz musicians.												6	11											JAN	2017	25	1					168	177		10.1109/TASLP.2016.2627186	http://dx.doi.org/10.1109/TASLP.2016.2627186												2026-01-16	WOS:000391491700013
J	Wildgruber, D; Riecker, A; Hertrich, I; Erb, M; Grodd, W; Ethofer, T; Ackermann, H				Wildgruber, D; Riecker, A; Hertrich, I; Erb, M; Grodd, W; Ethofer, T; Ackermann, H			Identification of emotional intonation evaluated by fMRI	NEUROIMAGE				Article								During acoustic communication among human beings, emotional information can be expressed both by the propositional content of verbal utterances and by the modulation of speech melody (affective prosody). It is well established that linguistic processing is bound predominantly to the left hemisphere of the brain. By contrast, the encoding of emotional intonation has been assumed to depend specifically upon right-sided cerebral structures. However, prior clinical and functional imaging studies yielded discrepant data with respect to interhemispheric lateralization and intrahemispheric localization of brain regions contributing to processing of affective prosody. In order to delineate the cerebral network engaged in the perception of emotional tone, functional magnetic resonance imaging (fMRI) was performed during recognition of prosodic expressions of five different basic emotions (happy, sad, angry, fearful, and disgusted) and during phonetic monitoring of the same stimuli. As compared to baseline at rest, both tasks yielded widespread bilateral hemodynamic responses within frontal, temporal, and parietal areas, the thalamus, and the cerebellum. A comparison of the respective activation maps, however, revealed comprehension of affective prosody to be bound to a distinct right-hemisphere pattern of activation, encompassing posterior superior temporal sulcus (Brodmann Area [BA] 22), dorsolateral (BA 44/45), and orbitobasal (BA 47) frontal areas. Activation within left-sided speech areas, in contrast, was observed during the phonetic task. These findings indicate that partially distinct cerebral networks subserve processing of phonetic and intonational information during speech perception. (C) 2004 Elsevier Inc. All rights reserved.												268	320											FEB 15	2005	24	4					1233	1241		10.1016/j.neuroimage.2004.10.034	http://dx.doi.org/10.1016/j.neuroimage.2004.10.034												2026-01-16	WOS:000226788100032
J	Tao, DD; Deng, R; Jiang, Y; Galvin, JJ; Fu, QJ; Chen, B				Tao, Duoduo; Deng, Rui; Jiang, Ye; Galvin, John J., III; Fu, Qian-Jie; Chen, Bing			Melodic Pitch Perception and Lexical Tone Perception in Mandarin-Speaking Cochlear Implant Users	EAR AND HEARING				Article								Objectives: To examine the relationship between lexical tone perception and melodic pitch perception in Mandarin-speaking cochlear implant (CI) users and to investigate the influence of previous acoustic hearing on CI users' speech and music perception. Design: Lexical tone perception and melodic contour identification (MCI) were measured in 21 prelingual and 11 postlingual young (aged 6-26 years) Mandarin-speaking CI users. Lexical tone recognition was measured for four tonal patterns: tone 1 (flat F0), tone 2 (rising F0), tone 3 (falling-rising F0), and tone 4 (falling F0). MCI was measured using nine five-note melodic patterns that contained changes in pitch contour, as well as different semitone spacing between notes. Results: Lexical tone recognition was generally good (overall mean = 81% correct), and there was no significant difference between subject groups. MCI performance was generally poor (mean = 23% correct). MCI performance was significantly better for postlingual (mean = 32% correct) than for prelingual CI participants (mean = 18% correct). After correcting for outliers, there was no significant correlation between lexical tone recognition and MCI performance for prelingual or postlingual CI participants. Age at deafness was significantly correlated with MCI performance only for postlingual participants. CI experience was significantly correlated with MCI performance for both prelingual and postlingual participants. Duration of deafness was significantly correlated with tone recognition only for prelingual participants. Conclusions: Despite the prevalence of pitch cues in Mandarin, the present CI participants had great difficulty perceiving melodic pitch. The availability of amplitude and duration cues in lexical tones most likely compensated for the poor pitch perception observed with these CI listeners. Previous acoustic hearing experience seemed to benefit postlingual CI users' melodic pitch perception. Longer CI experience was associated with better MCI performance for both subject groups, suggesting that CI users' music perception may improve as they gain experience with their device.												38	51											JAN	2015	36	1					102	110		10.1097/AUD.0000000000000086	http://dx.doi.org/10.1097/AUD.0000000000000086												2026-01-16	WOS:000346911200011
J	Jiang, CL; Gao, Y; Ng, WWY; Zhou, JY; Zhong, JH; Zhen, HZ; Hu, XP				Jiang, Chenglong; Gao, Ying; Ng, Wing W. Y.; Zhou, Jiyong; Zhong, Jinghui; Zhen, Hongzhong; Hu, Xiping			Semantic dependency and local convolution for enhancing naturalness and tone in text-to-speech synthesis	NEUROCOMPUTING				Article								Self-attention-based networks have become increasingly popular due to their exceptional performance in parallel training and global context modeling. However, it may fall short of capturing local dependencies, particularly in datasets with strong local correlations. To address this challenge, we propose a novel method that utilizes semantic dependency to extract linguistic information from the original text. The semantic relationship between nodes serves as prior knowledge to refine the self-attention distribution. Additionally, to better fuse local contextual information, we introduce a one-dimensional convolution neural network to generate the query and value matrices in the self-attention mechanism, taking advantage of the strong correlation between input characters. We apply this variant of the self-attention network to text-to-speech tasks and propose a non-autoregressive neural text-to-speech model. To enhance pronunciation accuracy, we separate tones from phonemes as independent features in model training. Experimental results show that our model yields good performance in speech synthesis. Specifically, the proposed method significantly improves the processing of pause, stress, and intonation in speech.												1	2											DEC 1	2024	608								128430	10.1016/j.neucom.2024.128430	http://dx.doi.org/10.1016/j.neucom.2024.128430		AUG 2024										2026-01-16	WOS:001303332700001
J	Prom-on, S; Liu, F; Xu, Y				Prom-on, Santitham; Liu, Fang; Xu, Yi			Post-low bouncing in Mandarin Chinese: Acoustic analysis and computational modeling	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								Post-low bouncing is a phenomenon whereby after reaching a very low pitch in a low lexical tone, F-0 bounces up and then gradually drops back in the following syllables. This paper reports the results of an acoustic analysis of the phenomenon in two Mandarin Chinese corpora and presents a simple mechanical model that can effectively simulate this bouncing effect. The acoustic analysis shows that most of the F-0 dynamic features profiling the bouncing effect strongly correlate with the amount of F-0 lowering in the preceding low-tone syllable, and that the additional F-0 raising commences at the onset of the first post-low syllable. Using the quantitative Target Approximation model, this bouncing effect was simulated by adding an acceleration adjustment to the initial F-0 state of the first post-low syllable. A highly linear relation between F-0 lowering and estimated acceleration adjustment was found. This relation was then used to effectively simulate the bouncing effect in both the neutral tone and the full tones. The results of the analysis and simulation are consistent with the hypothesis that the bouncing effect is due to a temporary perturbation of the balance between antagonistic forces in the laryngeal control in producing a very low pitch. (C) 2012 Acoustical Society of America. [http://dx.doi.org/10.1121/1.4725762]												25	26											JUL	2012	132	1					421	432		10.1121/1.4725762	http://dx.doi.org/10.1121/1.4725762												2026-01-16	WOS:000306362200050
J	Kuang, C; Chen, F; Yan, JT; Peng, G				Kuang, Chen; Chen, Fei; Yan, Jinting; Peng, Gang			Reduced Context Effect on Lexical Tone Normalization in Children with Autism Spectrum Disorder: A Speech-Specific Mechanism	JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS				Article; Early Access								Existing literature has demonstrated that individuals with autism spectrum disorder (ASD) exhibit atypical use of contextual information in their surroundings. However, there is limited understanding regarding their integration of contextual cues in speech processing. This study aims to explore how Mandarin-speaking children with and without ASD identify lexical tones in speech and nonspeech contexts, and to determine whether the size of context effect would be modulated by children's cognitive abilities. Twenty-five children with ASD and 25 typically developing (TD) children were asked to identify Mandarin lexical tones preceded by three types of contexts (speech, nonspeech, and nonspeech-flattened contexts). We also tested child participants' verbal intelligence, nonverbal intelligence, and working memory capacity. Results revealed that the context effect was only observed in the speech contexts, where Mandarin-speaking children with ASD exhibited a reduced context effect compared to TD children. Moreover, TD children with higher verbal intelligence demonstrated a diminished context effect. However, nonverbal intelligence and working memory capacity were not significantly associated with the size of context effect in either group. These findings revealed a subtle yet important difference between ASD and TD children's utilization of speech contexts in lexical tone identification, and validated a speech-specific mechanism underpinning children's lexical tone normalization.												0	0											2025 MAR 7	2025										10.1007/s10803-025-06775-2	http://dx.doi.org/10.1007/s10803-025-06775-2		MAR 2025										2026-01-16	WOS:001438996300001
J	Jin, ZS; Liu, H; Wu, DX; Zhang, P; Lu, XJ				Jin Zhishuai; Liu Hong; Wu Daxing; Zhang Pin; Lu Xuejing			Processing of emotional faces in congenital amusia: An emotional music priming event-related potential study	NEUROIMAGE-CLINICAL				Article								Congenital amusia is characterized by lifelong impairments in music perception and processing. It is unclear whether pitch detection deficits impact amusic individuals perception of musical emotion. In the current work, 19 amusics and 21 healthy controls were subjected to electroencephalography (EEG) while being exposed to music excerpts and emotional faces. We assessed each individual's ability to discriminate positive- and negative-valenced emotional faces and analyzed electrophysiological indices, in the form of event-related potentials (ERPs) recorded at 32 sites, following exposure to emotionally positive or negative music excerpts. We observed smaller N2 amplitudes in response to facial expressions in the amusia group than in the control group, suggesting that amusics were less affected by the musical stimuli. The late-positive component (LPC) in amusics was similar to that in controls. Our results suggest that the neurocognitive deficit characteristic of congenital amusia is fundamentally an impairment in musical information processing rather than an impairment in emotional processing. (C) 2017 The Authors. Published by Elsevier Inc. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).												3	3												2017	14						602	609		10.1016/j.nicl.2017.02.024	http://dx.doi.org/10.1016/j.nicl.2017.02.024												2026-01-16	WOS:000405984300064
