PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Xu, CY; Moore, BCJ; Diao, MF; Li, XD; Zheng, CS				Xu, Chenyang; Moore, Brian C. J.; Diao, Mingfang; Li, Xiaodong; Zheng, Chengshi			Predicting the intelligibility of Mandarin Chinese with manipulated and intact tonal information for normal-hearing listeners	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								Objective indices for predicting speech intelligibility offer a quick and convenient alternative to behavioral measures of speech intelligibility. However, most such indices are designed for a specific language, such as English, and they do not take adequate account of tonal information in speech when applied to languages like Mandarin Chinese (hereafter called Mandarin) for which the patterns of fundamental frequency (F0) variation play an important role in distinguishing speech sounds with similar phonetic content. To address this, two experiments with normal-hearing listeners were conducted examining: (1) The impact of manipulations of tonal information on the intelligibility of Mandarin sentences presented in speech-shaped noise (SSN) at several signal-to-noise ratios (SNRs); (2) The intelligibility of Mandarin sentences with intact tonal information presented in SSN, pink noise, and babble at several SNRs. The outcomes were not correctly predicted by the Hearing Aid Speech Perception Index (HASPI-V1). A new intelligibility metric was developed that used one acoustic feature from HASPI-V1 plus Hilbert time envelope and temporal fine structure information from multiple frequency bands. For the new metric, the Pearson correlation between obtained and predicted intelligibility was 0.923 and the root mean square error was 0.119. The new metric provides a potential tool for evaluating Mandarin intelligibility.												0	1											NOV	2024	156	5					3088	3101		10.1121/10.0034233	http://dx.doi.org/10.1121/10.0034233												2026-01-16	WOS:001350704200001
J	Deng, QL; Lentejas, K; Tong, SX				Deng, Qinli; Lentejas, Kembell; Tong, Shelley Xiuli			The Primacy of Prosody in Bilingual Reading Comprehension: Uncovering Morpholexical Pathways in First-Language Chinese and Phonolexical Pathways in Second-Language English	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: Prosodic sensitivity, or the ability to perceive suprasegmental features of speech such as lexical tone in Cantonese and lexical stress in English, has been recognized as an essential component of reading acquisition. However, the specific pathways by which it influences reading comprehension remain unclear. This study evaluates how prosodic sensitivity contributes to reading comprehension in both a first language (L1), Chinese, and a second language (L2), English, through segmental phonological awareness and morphological awareness among bilingual children in Hong Kong. Method: A group of 227 Hong Kong fourth graders was assessed on prosodic sensitivity, segmental phonological awareness, morphological awareness, vocabulary, word reading, and reading comprehension in both L1 and L2, as well as nonverbal intelligence and working memory. Results: Within-language structural equation modeling analyses revealed that Cantonese lexical tone awareness significantly contributed to Chinese word reading via morphological awareness, constituting a morpholexical pathway. Conversely, English prosodic sensitivity significantly contributed to English word reading through segmental phonological awareness, establishing a phonolexical pathway. Word reading within each language significantly predicted reading comprehension. The cross-language model further indicated that Cantonese lexical tone awareness contributed directly to English reading comprehension and indirectly through English phonological awareness and English word reading. In contrast, English prosodic sensitivity significantly contributed to Chinese reading comprehension through Chinese morphological awareness and Chinese word reading. Conclusions: The results underscore the primacy of suprasegmental elements in reading acquisition across languages, highlighting the pivotal roles of morphological awareness in Chinese and segmental phonological awareness in English. These findings suggest that intervention aimed at improving reading skills in bilinguals may consider the contributions of prosodic sensitivity across different linguistic contexts. Supplemental Material: https://doi.org/10.23641/asha.29792549												0	0											SEP	2025	68	9					4304	4319		10.1044/2025_JSLHR-24-00143	http://dx.doi.org/10.1044/2025_JSLHR-24-00143												2026-01-16	WOS:001571054700012
J	Ortega-Llebaria, M; Wu, ZH				Ortega-Llebaria, Marta; Wu, Zhaohong			Chinese-English Speakers' Perception of Pitch in Their Non-Tonal Language: Reinterpreting English as a Tonal-Like Language	LANGUAGE AND SPEECH				Article								Changing the F0-contour of English words does not change their lexical meaning. However, it changes the meaning in tonal languages such as Mandarin. Given this important difference and knowing that words in the two languages of a bilingual lexicon interact, the question arises as to how Mandarin-English speakers process pitch in their bilingual lexicon. The few studies that addressed this question showed that Mandarin-English speakers did not perceive pitch in English words as native English speakers did. These studies, however, used English words as stimuli failing to examine nonwords and Mandarin words. Consequently, possible pre-lexical effects and L1 transfer were not ruled out. The present study fills this gap by examining pitch perception in Mandarin and English words and nonwords by Mandarin-English speakers and a group of native English controls. Results showed the tonal experience of Chinese-English speakers modulated their perception of pitch in their non-tonal language at both pre-lexical and lexical levels. In comparison to native English controls, tonal speakers were more sensitive to the acoustic salience of F0-contours in the pre-lexical processing due to top-down feedback. At the lexical level, Mandarin-English speakers organized words in their two languages according to similarity criteria based on both F0 and segmental information, whereas only the segmental information was relevant to the control group. These results in perception together with consistently reported production patterns in previous literature suggest that Mandarin-English speakers process pitch in English as if it was a one-tone language.												11	11											JUN	2021	64	2			SI		467	487	0023830919894606	10.1177/0023830919894606	http://dx.doi.org/10.1177/0023830919894606		JAN 2020										2026-01-16	WOS:000507060400001
J	Choi, W; Tong, XL; Samuel, AG				Choi, William; Tong, Xiuli; Samuel, Arthur G.			Better than native: Tone language experience enhances English lexical stress discrimination in Cantonese-English bilingual listeners	COGNITION				Article								While many second language (L2) listeners are known to struggle when discriminating non-native features absent in their first language (L1), no study has reported that L2 listeners perform better than native listeners in this regard. The present study tested whether Cantonese-English bilinguals were better in discriminating English lexical stress in individual words or pseudowords than native English listeners, even though lexical stress is absent in Cantonese. In experiments manipulating acoustic, phonotactic, and lexical cues, Cantonese-English bilingual adults exhibited superior performance in discriminating English lexical stress than native English listeners across all phonotactic/lexical conditions when the fundamental frequency (f0) cue to lexical stress was present. The findings underscore the facilitative effect of Cantonese tone language experience on English lexical stress discrimination.												28	31											AUG	2019	189						188	192		10.1016/j.cognition.2019.04.004	http://dx.doi.org/10.1016/j.cognition.2019.04.004												2026-01-16	WOS:000472693900018
J	Yu, LD; Fan, YB; Deng, ZZ; Huang, D; Wang, SP; Zhang, Y				Yu, Luodi; Fan, Yuebo; Deng, Zhizhou; Huang, Dan; Wang, Suiping; Zhang, Yang			Pitch Processing in Tonal-Language-Speaking Children with Autism: An Event-Related Potential Study	JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS				Article								The present study investigated pitch processing in Mandarin-speaking children with autism using event-related potential measures. Two experiments were designed to test how acoustic, phonetic and semantic properties of the stimuli contributed to the neural responses for pitch change detection and involuntary attentional orienting. In comparison with age-matched (6-12 years) typically developing controls (16 participants in Experiment 1, 18 in Experiment 2), children with autism (18 participants in Experiment 1, 16 in Experiment 2) showed enhanced neural discriminatory sensitivity in the nonspeech conditions but not for speech stimuli. The results indicate domain specificity of enhanced pitch processing in autism, which may interfere with lexical tone acquisition and language development for children who speak a tonal language.												71	80											NOV	2015	45	11			SI		3656	3667		10.1007/s10803-015-2510-x	http://dx.doi.org/10.1007/s10803-015-2510-x												2026-01-16	WOS:000363066900023
J	Ramachers, S; Brouwer, S; Fikkert, P				Ramachers, Stefanie; Brouwer, Susanne; Fikkert, Paula			No perceptual reorganization for Limburgian tones? A cross-linguistic investigation with 6-to 12-month-old infants	JOURNAL OF CHILD LANGUAGE				Article								Despite the fact that many of the world's languages use lexical tone, the majority of language acquisition studies has focused on non-tone languages. Research on tone languages has typically investigated well-known tone languages such as Mandarin and Cantonese Chinese. The current study looked at a Limburgian dialect of Dutch that uses lexical pitch differences, albeit in a rather restricted way. Using a visual habituation paradigm, 6- to 12-month-old Limburgian and Dutch infants were tested for their ability to discriminate Limburgian tones. The results showed that both Limburgian and Dutch infants discriminate the Limburgian tones throughout their first year of life. The role of linguistic experience, acoustic salience, and the degree of similarity to the native prosodic system are discussed.												15	17											MAR	2018	45	2					290	318		10.1017/S0305000917000228	http://dx.doi.org/10.1017/S0305000917000228												2026-01-16	WOS:000430739000002
J	Lee, KYS; Andrew, C; van Hasselt, CA; Tong, MCF				Lee, Kathy Y. S.; Andrew, Charles; van Hasselt, Charles Andrew; Tong, Michael C. F.			Tone perception in cantonese-speaking children with hearing aids	ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY				Article								Objectives: In this study we investigated the benefit of using hearing aids for Cantonese tone perception among children with various degrees of hearing impairment. Methods: Forty-eight children with moderate to profound hearing loss were investigated. They were required to perform a lexical tone perception test with recorded test stimuli presented at 65 dB in soundproof booths. To allow for comparison, the subjects performed the test under 2 conditions: with their hearing aids turned off (unaided condition) and with them turned on (aided condition). Results: The mean tone perception scores for the aided condition were higher than those for the unaided condition across all of the subject groups. Paired sample t-tests showed statistically significant improvement in tone perception in the moderate and severe hearing loss groups (p = .02 and p = .03, respectively). The result obtained from the moderately severe hearing loss group was marginally significant (p = .058). The improvement in tone perception in the profound hearing loss group was insignificant (p = .55). Conclusions: The use of a hearing aid is beneficial for Cantonese tone perception in children who have moderate to severe hearing impairment. When a hearing loss is greater than 90 dB, ie, in children who are classified as having profound hearing loss, a hearing aid is not effective in aiding Cantonese tone perception.												9	10											APR	2008	117	4					313	316		10.1177/000348940811700413	http://dx.doi.org/10.1177/000348940811700413												2026-01-16	WOS:000254983500013
J	Au, DKK; Hui, Y; Ignace, W				Au, DKK; Hui, Y; Ignace, W			Superiority of bilateral cochlear implantation over unilateral cochlear implantation in tone discrimination in Chinese patients	AMERICAN JOURNAL OF OTOLARYNGOLOGY				Article								Purpose: The benefits of bilateral cochlear implants (Cis) versus unilateral Cis were evaluated by comparing the Cantonese lexical tone discrimination scores conducted in a quiet environment and against a background noise. Materials and Methods: Four postlingually deafened Cantonese-speaking adults (2 men and 2 women) with bilateral Cis were included in this study. The subjects were their own control in the monaural hearing condition. Both the Cantonese lexical tone stimuli and the speech-weighted background noise were presented at 0degrees azimuth and at a distance of 1 m from the subject. The speech stimuli, which were maintained at 65 dB sound pressure level, were presented, in both a quiet environment and against a background noise at signal to noise ratios (SNRs) of +15, +10, +5, 0, -5, -10, and -15. Results: Against a background noise, the bilateral Cis required +5 dB SNR only to obtain significant scores in discriminating Cantonese lexical tones and to achieve discrimination scores that were comparable to the optimal discrimination scores obtained in quiet. No significant difference in the discrimination scores was observed between binaural and monaural hearing conditions when the tests were conducted in quiet. Conclusions: Our study showed that in the presence of background noise, bilateral Cis were better than unilateral Cis in discriminating Cantonese lexical tones.												12	14											JAN-FEB	2003	24	1					19	23		10.1053/ajot.2003.8	http://dx.doi.org/10.1053/ajot.2003.8												2026-01-16	WOS:000181110800004
J	Estes, KG; Hay, JF				Estes, Katharine Graf; Hay, Jessica F.			Flexibility in Bilingual Infants' Word Learning	CHILD DEVELOPMENT				Article								The present experiments tested bilingual infants' developmental narrowing for the interpretation of sounds that form words. These studies addressed how language specialization proceeds when the environment provides varied and divergent input. Experiment 1 (N=32) demonstrated that bilingual 14- and 19-month-olds learned a pair of object labels consisting of the same syllable produced with distinct pitch contours (rising and falling). Infants' native languages did not use pitch contour to differentiate words. In Experiment 2 (N=16), 22-month-old bilinguals failed to learn the labels. These results conflict with the developmental trajectory of monolinguals, who fail to learn pitch contour contrasts as labels at 17-19months (Hay, Graf Estes, Wang, & Saffran, 2015). Bilingual infants exhibited a prolonged period of flexibility in their interpretation of potential word forms.												58	67											SEP-OCT	2015	86	5					1371	1385		10.1111/cdev.12392	http://dx.doi.org/10.1111/cdev.12392												2026-01-16	WOS:000361185700005
J	Cai, JQ; Liu, YM; Yao, MY; Xu, MQ; Zhang, HZ				Cai, Jieqing; Liu, Yimeng; Yao, Minyun; Xu, Muqing; Zhang, Hongzheng			A Neurophysiological Study of Musical Pitch Identification in Mandarin-Speaking Cochlear Implant Users	NEURAL PLASTICITY				Article								Music perception in cochlear implant (CI) users is far from satisfactory, not only because of the technological limitations of current CI devices but also due to the neurophysiological alterations that generally accompany deafness. Early behavioral studies revealed that similar mechanisms underlie musical and lexical pitch perception in CI-based electric hearing. Although neurophysiological studies of the musical pitch perception of English-speaking CI users are actively ongoing, little such research has been conducted with Mandarin-speaking CI users; as Mandarin is a tonal language, these individuals require pitch information to understand speech. The aim of this work was to study the neurophysiological mechanisms accounting for the musical pitch identification abilities of Mandarin-speaking CI users and normal-hearing (NH) listeners. Behavioral and mismatch negativity (MMN) data were analyzed to examine musical pitch processing performance. Moreover, neurophysiological results from CI users with good and bad pitch discrimination performance (according to the just-noticeable differences (JND) and pitch-direction discrimination (PDD) tasks) were compared to identify cortical responses associated with musical pitch perception differences. The MMN experiment was conducted using a passive oddball paradigm, with musical tone C4 (262 Hz) presented as the standard and tones D4 (294 Hz), E4 (330 Hz), G#4 (415 Hz), and C5 (523 Hz) presented as deviants. CI users demonstrated worse musical pitch discrimination ability than did NH listeners, as reflected by larger JND and PDD thresholds for pitch identification, and significantly increased latencies and reduced amplitudes in MMN responses. Good CI performers had better MMN results than did bad performers. Consistent with findings for English-speaking CI users, the results of this work suggest that MMN is a viable marker of cortical pitch perception in Mandarin-speaking CI users.												6	8											JUL 22	2020	2020								4576729	10.1155/2020/4576729	http://dx.doi.org/10.1155/2020/4576729												2026-01-16	WOS:000559267000001
J	Pelzl, E; Lau, EF; Guo, TM; DeKeyser, R				Pelzl, Eric; Lau, Ellen F.; Guo, Taomei; DeKeyser, Robert			ADVANCED SECOND LANGUAGE LEARNERS' PERCEPTION OF LEXICAL TONE CONTRASTS	STUDIES IN SECOND LANGUAGE ACQUISITION				Article								It is commonly believed that second language (L2) acquisition of lexical tones presents a major challenge for learners from nontonal language backgrounds. This belief is somewhat at odds with research that consistently shows beginning learners making quick gains through focused tone training, as well as research showing advanced learners achieving near-native performance in tone identification tasks. However, other long-term difficulties related to L2 tone perception may persist, given the additional demands of word recognition and the effects of context. In the current study, we used behavioral and event-related potential (ERP) experiments to test whether perception of Mandarin tones is difficult for advanced L2 learners in isolated syllables, disyllabic words in isolation, and disyllabic words in sentences. Stimuli were more naturalistic and challenging than in previous research. While L2 learners excelled at tone identification in isolated syllables, they performed with very low accuracy in rejecting disyllabic tonal nonwords in isolation and in sentences. We also report ERP data from critical mismatching words in sentences; while L2 listeners showed no significant differences in responses in any condition, trends were not inconsistent with the overall pattern in behavioral results of less sensitivity to tone mismatches than to semantic or segmental mismatches. We interpret these results as evidence that Mandarin tones are in fact difficult for advanced L2 learners. However, the difficulty is not due primarily to an inability to perceive tones phonetically, but instead is driven by the need to process tones lexically, especially in multisyllable words.												40	52											MAR	2019	41	1					59	86		10.1017/S0272263117000444	http://dx.doi.org/10.1017/S0272263117000444												2026-01-16	WOS:000478989000004
J	Deng, QL; Choi, W; Tong, XL				Deng, Qinli; Choi, William; Tong, Xiuli			Bidirectional Cross-Linguistic Association of Phonological Skills and Reading Comprehension: Evidence From Hong Kong Chinese-English Bilingual Readers	JOURNAL OF LEARNING DISABILITIES				Article								This study examined the roles of first-language (L1) Chinese and second-language (L2) English phonological skills in English and Chinese reading comprehension, respectively, and their association with reading comprehension difficulties among Hong Kong Chinese-English bilingual children. We tested 258 second graders on nonverbal intelligence, working memory, phonological skills, word reading, and reading comprehension, in both Chinese and English. Structural equation modeling analyses revealed that Chinese phonological skills contributed to English reading comprehension both directly and indirectly, through the mediation of English phonological skills and English word reading. In contrast, English phonological skills contributed only indirectly to Chinese reading comprehension through L1 Chinese phonological and word reading skills. Furthermore, poor Chinese readers, poor English readers, and poor readers in both Chinese and English exhibited lower levels of lexical tone awareness than average readers, even after controlling for nonverbal intelligence, word reading, and working memory. Poor Chinese readers outperformed poor English readers and poor readers in both Chinese and English on Chinese segmental phonological awareness, and their performance was comparable to average readers. These findings suggest that both suprasegmental and segmental phonological skills are critical to the development of reading comprehension across L1 Chinese and L2 English in Hong Kong Chinese-English bilingual children.												24	30											JUL	2019	52	4					299	311		10.1177/0022219419842914	http://dx.doi.org/10.1177/0022219419842914												2026-01-16	WOS:000471886900002
J	Chen, F; Peng, G				Chen, Fei; Peng, Gang			Context Effect in the Categorical Perception of Mandarin Tones	JOURNAL OF SIGNAL PROCESSING SYSTEMS FOR SIGNAL IMAGE AND VIDEO TECHNOLOGY				Article								The categorical perception of tones is based not only on word-internal F0 cues but also on external F0 cues in the contexts. The present study focuses on the effects of different types of preceding contexts on Mandarin tone perception. In the experiment, subjects were required to identify a target tone with the preceding context. The target tone was from a tone continuum ranging from Mandarin Tone 1 (high-level tone) to Tone 2 (mid-rising tone). It was preceded by four types of contexts (normal speech, reversal speech, fine-structure sound, and non-speech) with different mean F0 values. Results indicate that the categorical perception of Mandarin tones is influenced only by the normal speech context, and the effect is contrastive. For instance, in a normal speech context with a higher mean F0, the following tone is more likely to be perceived as a lower frequency tone (Tone 2), whereas with a lower mean F0, the following tone is more likely to be perceived as a higher frequency tone (Tone 1). These findings suggest that Mandarin tone normalization is mediated by speech-specific processes and that the speech context needs to be intelligible.												15	17											FEB	2016	82	2					253	261		10.1007/s11265-015-1008-2	http://dx.doi.org/10.1007/s11265-015-1008-2												2026-01-16	WOS:000371299700012
J	Zaltz, Y; Goldsworthy, RL; Kishon-Rabin, L; Eisenberg, LS				Zaltz, Yael; Goldsworthy, Raymond L.; Kishon-Rabin, Liat; Eisenberg, Laurie S.			Voice Discrimination by Adults with Cochlear Implants: the Benefits of Early Implantation for Vocal-Tract Length Perception	JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY				Article								Cochlear implant (CI) users find it extremely difficult to discriminate between talkers, which may partially explain why they struggle to understand speech in a multi-talker environment. Recent studies, based on findings with postlingually deafened CI users, suggest that these difficulties may stem from their limited use of vocal-tract length (VTL) cues due to the degraded spectral resolution transmitted by the CI device. The aim of the present study was to assess the ability of adult CI users who had no prior acoustic experience, i.e., prelingually deafened adults, to discriminate between resynthesized "talkers" based on either fundamental frequency (F0) cues, VTL cues, or both. Performance was compared to individuals with normal hearing (NH), listening either to degraded stimuli, using a noise-excited channel vocoder, or non-degraded stimuli. Results show that (a) age of implantation was associated with VTL but not F0 cues in discriminating between talkers, with improved discrimination for those subjects who were implanted at earlier age; (b) there was a positive relationship for the CI users between VTL discrimination and speech recognition score in quiet and in noise, but not with frequency discrimination or cognitive abilities; (c) early-implanted CI users showed similar voice discrimination ability as the NH adults who listened to vocoded stimuli. These data support the notion that voice discrimination is limited by the speech processing of the CI device. However, they also suggest that early implantation may facilitate sensory-driven tonotopicity and/or improve higher-order auditory functions, enabling better perception of VTL spectral cues for voice discrimination.												27	28											APR	2018	19	2					193	209		10.1007/s10162-017-0653-5	http://dx.doi.org/10.1007/s10162-017-0653-5												2026-01-16	WOS:000428929300006
J	Gauthier, B; Shi, RS; Xu, Y				Gauthier, Bruno; Shi, Rushen; Xu, Yi			Learning Prosodic Focus from Continuous Speech Input: A Neural Network Exploration	LANGUAGE LEARNING AND DEVELOPMENT				Article								This study uses connectionist modeling to explore whether and how infants might learn prosodic focus directly from continuous speech input. Focus is a communicative function that serves to put emphasis on a particular part of an utterance, and it is mainly encoded by pitch variations. The acquisition of focus entails two major difficulties. The first is that focus-related pitch patterns are confounded by other linguistic functions that also use pitch for their encoding, such as lexical tone in a tone language. Second, speakers have different pitch ranges, which further confounds the focus related pitch patterns. In three simulations using self-organizing neural networks, we explored how focus may be learned from continuous acoustic signals in Mandarin that were produced with co-occurring lexical tones and by multiple speakers. We used sentence-sized F-0 contours as well as their velocity profiles (D-1) as training input. Results show that both F-0 and D-1 contours provide information for focus learning, but only the D-1-trained network adequately handled the variability introduced by cross-gender differences. The recognition rate was analogous to human performance. Implications of these findings for theories of language acquisition and adult speech perception are discussed.												4	5												2009	5	2					94	114		10.1080/15475440802698524	http://dx.doi.org/10.1080/15475440802698524												2026-01-16	WOS:000212551100002
J	Wright, J; Baese-Berk, M				Wright, Jonathan; Baese-Berk, Melissa			The impact of phonotactic features on novel tone discrimination	JOURNAL OF PHONETICS				Article								Many studies have examined novel tone perception, but few have investigated the interaction between novel tone perception ability and phonotactic structure. We examined the discrimination of Thai low and mid tones by native Mandarin and native English participants across four syllable types (CCVV, CVV, VV, hums) to test the interaction between first language suprasegmental experience and phonotactic complexity on novel tone discrimination. We also tested the impact of unfamiliar consonant clusters and unfamiliar segments in the onset. Across syllable types, native Mandarin participants discriminated tones better than native English speakers. Further, discrimination ability was not impacted by phonotactic complexity. However, unfamiliar syllable structure impacted discrimination ability for native Mandarin participants in an unintuitive way. They discriminated tones significantly better in CCVV syllables. Unfamiliar segments in the onset, however, had a negative impact on tone discrimination. The presence of /eta/ onsets, which are illegal in English and allophonically permitted in Mandarin, significantly reduced tone discrimination accuracy. For native English participants, /eta/ onsets resulted in no discrimination between tones. These results suggest that the phonotactic structure of carrier words for tones interacts with L1 phonotactic experience in modulating novel tone perception ability. (c) 2022 Elsevier Ltd. All rights reserved.												3	3											JUL	2022	93								101151	10.1016/j.wocn.2022.101151	http://dx.doi.org/10.1016/j.wocn.2022.101151												2026-01-16	WOS:001123031400003
J	Malins, JG; Joanisse, MF				Malins, Jeffrey G.; Joanisse, Marc F.			Setting the tone: An ERP investigation of the influences of phonological similarity on spoken word recognition in Mandarin Chinese	NEUROPSYCHOLOGIA				Article								We investigated the influences of phonological similarity on the time course of spoken word processing in Mandarin Chinese. Event related potentials were recorded while adult native speakers of Mandarin (N=19) judged whether auditory,words matched or mismatched visually presented pictures. Mismatching words were of the following nature: segmental (e.g., picture: hua1 'flower'; sound: hua4 'painting'); cohort (e.g., picture: hua1 'flower'; sound: hui1 'gray'); rhyme (e.g., picture: hua1 'flower'; sound: gua1 'melon'); tonal (e.g., picture: hua1 'flower': sound: jing1 'whale'); unrelated (e.g., picture: hua1 'flower'; sound: lang2 'wolf'). Expectancy violations in the segmental condition showed an early-going modulation of components (starting at 250 ms post-stimulus onset), suggesting that listeners used tonal information to constrain word recognition as soon as it became available, just like they did with phonemic information in the cohort condition. However, effects were less persistent and more left-lateralized in the segmental than cohort condition, suggesting dissociable cognitive processes underlie access to tonal versus phonemic information. Cohort versus rhyme mismatches showed distinct patterns of modulation which were very similar to what has been observed in English, suggesting onsets and rimes are weighted similarly across the two languages. Last, we did not observe effects for whole-syllable mismatches above and beyond those for mismatches in individual components, suggesting the syllable does not merit a special status in Mandarin spoken word recognition. These results are discussed with respect to modifications needed for existing models to accommodate the tonal languages spoken by a large proportion of the world's speakers. (C) 2012 Elsevier Ltd. All rights reserved.												72	82											JUL	2012	50	8					2032	2043		10.1016/j.neuropsychologia.2012.05.002	http://dx.doi.org/10.1016/j.neuropsychologia.2012.05.002												2026-01-16	WOS:000307025600034
J	Hao, YC				Hao, Yen-Chen			Contextual effect in second language perception and production of Mandarin tones	SPEECH COMMUNICATION				Article								A robust contextual effect is well documented in native tone perception and production but less well studied in non-native speech. The current study examined English-speaking learners' Mandarin tone perception and production with varying preceding and following tones. Fifteen intermediate-level learners performed an Identification and a Reading task with disyllabic stimuli encompassing various tone combinations. The results revealed that the learners' accuracy rates and error patterns varied in the initial and final position as well as in different tonal environments. For example, the learners predominantly misidentified T3 as T4 in the initial position when the following tone was T1, but rarely made such an error in the final position. In the Reading task, on the other hand, the learners frequently misproduced T3 as T2 in the final position, but often misproduced T2 as T3 in the initial position, especially when the following tone was T1. The learners' overall accuracy and error rates in Identification correlated with those in Reading, indicating comparable tone perception and production abilities. However, there were some significant differences between perception and production with regard to T3. These findings suggest that the prosodic position and surrounding tones both have a significant effect on the learners' performance with L2 tones, and that the effect differs in perception and production.												16	21											MAR	2018	97						32	42		10.1016/j.specom.2017.12.015	http://dx.doi.org/10.1016/j.specom.2017.12.015												2026-01-16	WOS:000427341500004
J	So, CK; Best, CT				So, Connie K.; Best, Catherine T.			CATEGORIZING MANDARIN TONES INTO LISTENERS' NATIVE PROSODIC CATEGORIES: THE ROLE OF PHONETIC PROPERTIES	POZNAN STUDIES IN CONTEMPORARY LINGUISTICS				Article								This study examined whether native speakers of non-tone languages (Australian English, and French) were able to perceive foreign Mandarin tones in a sentence environment according to their native prosodic categories. Results found that both English and French speakers were able to perceptually categorize foreign tones into their intonational categories (i-Categories), and that categorizations were based on the contextual phonetic similarities of the pitch contours they perceived between Mandarin tones and their native i-Categories. Results also showed that French speakers, but not English speakers, were able to detect the fine-detailed phonetic feature differences between Tone 3 and Tone 4 (low/falling tone vs. high-falling tone). The findings support a new extension of the Perceptual Assimilation Model (PAM; Best 1995) to suprasegmental phonology (So and Best 2008): that non-native prosodic categories (e. g. lexical tones) will be assimilated to the categories of listeners' native prosodic system (e. g. intonation). In addition, rhythmic differences among languages may also contribute to perception of non-native tones.												21	25											MAR	2011	47	1			SI		133	145		10.2478/psicl-2011-0011	http://dx.doi.org/10.2478/psicl-2011-0011												2026-01-16	WOS:000292128200011
J	Li, AN; Lai, W; Kuang, JJ				Li, Aini; Lai, Wei; Kuang, Jianjing			Creaky voice identification in Mandarin: The effects of prosodic position, tone, pitch range and creak locality	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								Creaky voice, a non-modal aperiodic phonation that is often associated with low pitch targets, has been found to not only correlate linguistically with prosodic boundary, tonal categories, and pitch range, but also socially with age, gender, and social status. However, it is still not clear whether co-varying factors such as prosodic boundary, pitch range, and tone could, in turn, affect listeners' identification of creak. To fill this gap, this current study examines how creaky voice is identified in Mandarin through experimental data, aiming to enhance our understanding of cross-linguistic perception of creaky voice and, more broadly, speech perception in multi-variable contexts. Our results reveal that in Mandarin, creak identification is context-dependent: factors including prosodic position, tone, pitch range, and the amount of creak all affect how Mandarin listeners identify creak. This reflects listeners' knowledge about the distribution of creak in linguistically universal (e.g., prosodic boundary) and language-specific (e.g., lexical tone) environments.												3	3											JUL	2023	154	1					126	140		10.1121/10.0019941	http://dx.doi.org/10.1121/10.0019941												2026-01-16	WOS:001027254400001
J	Choi, W				Choi, William			THE SELECTIVITY OF MUSICAL ADVANTAGE: MUSICIANS EXHIBIT PERCEPTUAL ADVANTAGE FOR SOME BUT NOT ALL CANTONESE TONES	MUSIC PERCEPTION				Article								THE OPERAHYPOTHESIS THEORIZES HOW MUSICAL experience heightens perceptual acuity to lexical tones. One missing element in the hypothesis is whether musical advantage is general to all or specific to some lexical tones. To further extend the hypothesis, this study investigated whether English musicians consistently outperformed English nonmusicians in perceiving a variety of Cantonese tones. In an AXB discrimination task, the musicians exhibited superior discriminatory performance over the nonmusicians only in the high level, high rising, and mid-level tone contexts. Similarly, in a Cantonese tone sequence recall task, the musicians significantly outperformed the nonmusicians only in the contour tone context but not in the level tone context. Collectively, the results reflect the selectivity of musical advantage-musical experience is only advantageous to the perception of some but not all Cantonese tones, and elements of selectivity can be introduced to the OPERA hypothesis. Methodologically, the findings highlight the need to include a wide variety of lexical tone contrasts when studying music-to-language transfer.												22	23											JUN	2020	37	5					423	434		10.1525/MP.2020.37.5.423	http://dx.doi.org/10.1525/MP.2020.37.5.423												2026-01-16	WOS:000573281000004
J	Pearce, M				Pearce, Mary			Kera tone and voicing interaction	LINGUA				Article								This paper sets out to investigate the relative role of Voice Onset Time (VOT) and fundamental frequency ill a language with lexical tone. By comparing English and the Chadic language Kera. this study explores the interaction between the production and perception of voicing, and the role played by voicing, in the phonological structure of the language. The major finding is that the role of VOT and F0 in the perception of voicing differs dramatically between English and Kera subjects with English subjects relying mainly oil VOT and Kera subjects mainly on F0. The phonological implications of these results for Kera are that tone is contrastive while voicing, is not, which is the reverse of English. I will propose that Kera has no [voice] feature. and that the variation in VOT plays a role as a supporting cue to tone, although the exact amount of VOT usage in Kera production and perception differs depending oil the amount of contact with French. The dominance of tone suggests that despite claims that Kera exhibits long-distance voice spreading, what spreads is in fact tone rather than voice. (C) 2008 Elsevier B.V. All rights reserved.												14	16											JUN	2009	119	6					846	864		10.1016/j.lingua.2007.10.023	http://dx.doi.org/10.1016/j.lingua.2007.10.023												2026-01-16	WOS:000265668900003
