PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Saindon, MR; Trehub, SE; Schellenberg, EG; van Lieshout, PHHM				Saindon, Mathieu R.; Trehub, Sandra E.; Schellenberg, E. Glenn; van Lieshout, Pascal H. H. M.			When is a Question a Question for Children and Adults?	LANGUAGE LEARNING AND DEVELOPMENT				Article								Terminal changes in fundamental frequency provide the most salient acoustic cues to declarative questions, but adults sometimes identify such questions from pre-terminal cues. In the present study, adults and 7- to 10-year-old children judged a single speaker's adult-and child-directed utterances as questions or statements in a gating task with word-length increments. Listeners of all ages successfully used pre-terminal cues to identify utterance type, often only the initial word, and they were more accurate for child-directed than adult-directed utterances. There were age-related differences in identification accuracy and number of words required for correct identification. Age differences were already apparent on the initial {first five) utterances, confirming adults' superior explicit knowledge of intonation patterns that signify questions and statements. Adults' performance improved over the course of the test session, reflecting taker-specific learning, but children exhibited no such learning.												8	10												2017	13	3					274	285		10.1080/15475441.2016.1252681	http://dx.doi.org/10.1080/15475441.2016.1252681												2026-01-16	WOS:000418529200004
J	van Donselaar, W; Koster, M; Cutler, A				van Donselaar, W; Koster, M; Cutler, A			Exploring the role of lexical stress in lexical recognition	QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY SECTION A-HUMAN EXPERIMENTAL PSYCHOLOGY				Article								Three cross-modal priming experiments examined the role of suprasegmental information in the processing of spoken words. All primes consisted of truncated spoken Dutch words. Recognition of visually presented word targets was facilitated by prior auditory presentation of the first two syllables of the same words as primes, but only if they were appropriately stressed (e.g., OKTOBER preceded by ok TO-); inappropriate stress, compatible with another word (e.g., OKTOBER preceded by OCto-, the beginning of octopus), produced inhibition. Monosyllabic fragments (e.g., OC-) also produced facilitation when appropriately stressed; if inappropriately stressed, they produced neither facilitation nor inhibition. The bisyllabic fragments that were compatible with only one word produced facilitation to semantically associated words, but inappropriate stress caused no inhibition of associates. The results arc explained within a model of spoken-word recognition involving competition between simultaneously activated phonological representations followed by activation of separate conceptual representations for strongly supported lexical candidates; at the level of the phonological representations, activation is modulated by both segmental and suprasegmental information.												107	126											FEB	2005	58	2					251	273		10.1080/02724980343000927	http://dx.doi.org/10.1080/02724980343000927												2026-01-16	WOS:000227090600003
J	Tao, L				Tao, Liang			SYNTACTIC TONE AND DISCOURSE PROCESSING IN BEIJING MANDARIN: A CASE STUDY	JOURNAL OF CHINESE LINGUISTICS				Article; Proceedings Paper	Workshop on Spoken Word Access and Processes	2000	Max Planck Inst Psycholinguist, Nijmegen, NETHERLANDS		Max Planck Inst Psycholinguist			Three experiments tested the role of an emerging syntactic tone in spoken word recognition of Beijing Mandarin Chinese. The study examined the role of the new syntactic tone in lexical access and how synchronic change is perceived in the task of word recognition. Experiment 1 used an information-deprived condition where information for the standard interpretation of the word was provided prior to the crucial tone, but the syntactic tone based interpretation was not provided. Experiment 2 used a prosody-reduced condition where the prosodic cues were unclear while information for both standard and syntactic tone based interpretation was provided. Experiment 3 involved a story retell task to further assess tone comprehension. The results show that the emerging syntactic tone had an impact on participant's lexical interpretations, although the impact was more obvious when prosody information was clearly provided. The results also confirmed participants' tone comprehension through story retells. The results support the hypotheses that a) there is a new syntactic tone in spoken Beijing Mandarin whose function goes beyond lexical tone, which has become a precursor for word recognition in discourse processing; and, b) language processing reflects asymmetry in that speakers prefer the traditional grammatical interpretation more than the interpretation derived from the newly developed syntactic tone when prosodic information is unclear. The study demonstrates how usage-based grammatical changes affect speaker's mental model of lexical access.												2	2											JUN	2009	37	2					257	296															2026-01-16	WOS:000268967500004
J	Connell, K; Hüls, S; Martínez-García, MT; Qin, Z; Shin, S; Yan, HB; Tremblay, A				Connell, Katrina; Huels, Simone; Martinez-Garcia, Maria Teresa; Qin, Zhen; Shin, Seulgi; Yan, Hanbo; Tremblay, Annie			English Learners' Use of Segmental and Suprasegmental Cues to Stress in Lexical Access: An Eye-Tracking Study	LANGUAGE LEARNING				Article								This study investigated the use of segmental and suprasegmental cues to lexical stress in word recognition by Mandarin-speaking English learners, Korean-speaking English learners, and native English listeners. Unlike English and Mandarin, Korean does not have lexical stress. Participants completed a visual-world eye-tracking experiment that examined whether listeners' word recognition is constrained by suprasegmental cues to stress alone or by a combination of segmental and suprasegmental cues. Results showed that English listeners used both suprasegmental cues alone and segmental and suprasegmental cues together to recognize English words, with the effect of stress being greater for combined cues. Conversely, Mandarin listeners used stress in lexical access only when stress was signaled by suprasegmental cues alone, and Korean listeners did so only when stress was signaled by segmental and suprasegmental cues together. These results highlight the importance of a cue-based approach to the study of stress in word recognition.												30	34											SEP	2018	68	3					635	668		10.1111/lang.12288	http://dx.doi.org/10.1111/lang.12288												2026-01-16	WOS:000440413900002
J	Norris, D; Cutler, A; McQueen, JM; Butterfield, S				Norris, Dennis; Cutler, Anne; McQueen, James M.; Butterfield, Sally			Phonological and conceptual activation in speech comprehension	COGNITIVE PSYCHOLOGY				Article								We propose that speech comprehension involves the activation of token representations of the phonological forms of current lexical hypotheses, separately from the ongoing construction of a conceptual interpretation of the current utterance. In a series of cross-modal priming experiments, facilitation of lexical decision responses to visual target words (e.g., time) was found for targets that were semantic associates of auditory prime words (e.g., date) when the primes were isolated words, but not when the same primes appeared in sentence contexts. Identity priming (e.g., faster lexical decisions to visual date after spoken date than after an unrelated prime) appeared, however, both with isolated primes and with primes in prosodically neutral sentences. Associative priming in sentence contexts only emerged when sentence prosody involved contrastive accents, or when sentences were terminated immediately after the prime. Associative priming is therefore not an automatic consequence of speech processing. In no experiment was there associative priming from embedded words (e.g., sedate-time), but there was inhibitory identity priming (e.g., sedate-date) from embedded primes in sentence contexts. Speech comprehension therefore appears to involve separate distinct activation both of token phonological word representations and of conceptual word representations. Furthermore, both of these types of representation are distinct from the long-term memory representations of word form and meaning. (c) 2006 Elsevier Inc. All rights reserved.												68	82											SEP	2006	53	2					146	193		10.1016/j.cogpsych.2006.03.001	http://dx.doi.org/10.1016/j.cogpsych.2006.03.001												2026-01-16	WOS:000240666500002
J	Chien, PJ; Friederici, AD; Hartwigsen, G; Sammler, D				Chien, Pei-Ju; Friederici, Angela D.; Hartwigsen, Gesa; Sammler, Daniela			Neural correlates of intonation and lexical tone in tonal and non-tonal language speakers	HUMAN BRAIN MAPPING				Article								Intonation, the modulation of pitch in speech, is a crucial aspect of language that is processed in right-hemispheric regions, beyond the classical left-hemispheric language system. Whether or not this notion generalises across languages remains, however, unclear. Particularly, tonal languages are an interesting test case because of the dual linguistic function of pitch that conveys lexical meaning in form of tone, in addition to intonation. To date, only few studies have explored how intonation is processed in tonal languages, how this compares to tone and between tonal and non-tonal language speakers. The present fMRI study addressed these questions by testing Mandarin and German speakers with Mandarin material. Both groups categorised mono-syllabic Mandarin words in terms of intonation, tone, and voice gender. Systematic comparisons of brain activity of the two groups between the three tasks showed large cross-linguistic commonalities in the neural processing of intonation in left fronto-parietal, right frontal, and bilateral cingulo-opercular regions. These areas are associated with general phonological, specific prosodic, and controlled categorical decision-making processes, respectively. Tone processing overlapped with intonation processing in left fronto-parietal areas, in both groups, but evoked additional activity in bilateral temporo-parietal semantic regions and subcortical areas in Mandarin speakers only. Together, these findings confirm cross-linguistic commonalities in the neural implementation of intonation processing but dissociations for semantic processing of tone only in tonal language speakers.												27	28											MAY	2020	41	7					1842	1858		10.1002/hbm.24916	http://dx.doi.org/10.1002/hbm.24916		JAN 2020										2026-01-16	WOS:000508026600001
J	Böcker, KBE; Bastiaansen, MCM; Vroomen, J; Brunia, CHM; De Gelder, B				Böcker, KBE; Bastiaansen, MCM; Vroomen, J; Brunia, CHM; De Gelder, B			An ERP correlate of metrical stress in spoken word recognition	PSYCHOPHYSIOLOGY				Article								Rhythmic properties of spoken language such as metrical stress, that is, the alternation of strong and weak syllables, are important in speech recognition of stress-timed languages such as Dutch and English. Nineteen subjects Listened passively to or discriminated actively between sequences of bisyllabic Dutch words, which started with either a weak or a strong syllable. Weak-initial words, which constitute 12% of the Dutch lexicon, evoked more negativity than strong-initial words in the interval between P2 and N400 components of the auditory event-related potential. This negativity was denoted as N325. The N325 was larger during stress discrimination than during passive Listening. N325 was also larger when a weak-initial word followed a sequence of strong-initial words than when it followed words with the same stress pattern. The latter difference was larger for listeners who performed well on stress discrimination. It was concluded that the N325 is probably a manifestation of the extraction of metrical stress from the acoustic Signal and its transformation into task requirements.												39	43											NOV	1999	36	6					706	720		10.1111/1469-8986.3660706	http://dx.doi.org/10.1111/1469-8986.3660706												2026-01-16	WOS:000083311300005
J	Gout, A; Christophe, A; Morgan, JL				Gout, A; Christophe, A; Morgan, JL			Phonological phrase boundaries constrain lexical access II. Infant data	JOURNAL OF MEMORY AND LANGUAGE				Article								The location of phonological phrase boundaries was shown to affect lexical access by English-learning infants of 10 and 13 months of age. Experiments 1 and 2 used the head-turn preference procedure: infants were familiarized with two bisyllabic words, then presented with sentences that either contained the familiarized words or contained both their syllables separated by a phonological phrase boundary. Ten-month-olds did not show any listening preference, whereas 13-month-olds listened significantly longer to sentences containing the familiarized words. Experiments 3 and 4 relied on a variant of the conditioned head-turning technique. In a first session, infants were trained to turn their heads for an isolated bisyllabic word. In the second session, they were exposed to the same sentences as above. Both 10- and 12.5-month-old infants turned significantly more often when the target word truly appeared in the sentence. These results suggest that phonological phrase boundaries constrain on-line lexical access in infants. (C) 2004 Published by Elsevier Inc.												110	140											NOV	2004	51	4					548	567		10.1016/j.jml.2004.07.002	http://dx.doi.org/10.1016/j.jml.2004.07.002												2026-01-16	WOS:000224966200003
J	Yue, JX; Bastiaanse, R; Howard, D; Alter, K				Yue, Jinxing; Bastiaanse, Roelien; Howard, David; Alter, Kai			Representational level matters for tone-word recognition: Evidence from form priming	QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				Article								In a form priming experiment with a lexical decision task, we investigated whether the representational structure of lexical tone in lexical memory impacts spoken-word recognition in Mandarin. Target monosyllabic words were preceded by five types of primes: (1) the same real words (/lun4/-/lun4/), (2) real words with only tone contrasts (/lun2/-/lun4/), (3) unrelated real words (/pie3/-/lun4/), (4) pseudowords with only tone contrasts (*/lun3/-/lun4/), and (5) unrelated pseudowords (*/tai3/-/lun4/). We found a facilitation effect in target words with pseudoword primes that share the segmental syllable but contrast in tones (*/lun3/-/lun4/). Moreover, no evident form priming effect was observed in target words primed by real words with only tone contrasts (/lun2/-/lun4/). These results suggest that the recognition of a tone word is influenced by the representational level of tone accessed by the prime word. The distinctive priming patterns between real-word and pseudoword primes are best explained by the connectionist models of tone-word recognition, which assume a hierarchical representation of lexical tone.												1	1											MAY	2024	77	5					1125	1135		10.1177/17470218231203615	http://dx.doi.org/10.1177/17470218231203615		OCT 2023										2026-01-16	WOS:001087883000001
J	Protopapas, A; Panagaki, E; Andrikopoulou, A; Palma, NG; Arvaniti, A				Protopapas, Athanassios; Panagaki, Eleonora; Andrikopoulou, Angeliki; Palma, Nicolas Gutierrez; Arvaniti, Amalia			Priming Stress Patterns in Word Recognition	JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE				Article								This study addresses the lexical representation of stress in a series of 5 intramodal and cross-modal priming experiments in the Greek language using lexical decision tasks with auditory and visual targets. Three-syllable primes and targets were matched in first syllable segments, length, and other variables, and differed segmentally in the second and third syllable. Primes matched or mismatched targets in stress, which was placed on the penultimate or antepenultimate syllable. There was no evidence for stress priming in either accuracy or latency of responses to either words or pseudowords in any of these experiments, either intramodally or cross-modally. In contrast, a control fragment priming experiment using only the first 2 syllables of the primes produced a significant effect of stress congruence for words but not for pseudowords. The results are interpreted in the context of previous findings in the literature as arising from lexical activation rather than from matching stress patterns. Overall, findings are consistent with lexical representations including stress information that is inseparable from segmental specification, rather than with abstract representations of metrical templates.												13	16											NOV	2016	42	11					1739	1760		10.1037/xhp0000259	http://dx.doi.org/10.1037/xhp0000259												2026-01-16	WOS:000387150100006
J	Slowiaczek, LM; Soltano, EG; Bernstein, HL				Slowiaczek, Louisa M.; Soltano, Emily G.; Bernstein, Hilary L.			Lexical and metrical stress in word recognition: Lexical or pre-lexical influences?	JOURNAL OF PSYCHOLINGUISTIC RESEARCH				Article								The influence of lexical stress and/or metrical stress on spoken word recognition was examined. Two experiments were designed to determine whether response times in lexical decision or shadowing tasks are influenced when primes and targets share lexical stress patterns (JUVenile-BIBlical [Syllables printed in capital letters indicate those syllables receiving primary lexical stress.]). The results did not support an effect of lexical stress on the organization of lexical memory. In Experiment 3 primes and targets whose first syllables shared lexical stress only (MUDdy-PASta), metrical stress only (alTHOUGH-PASta), both cues (LECtern-PASta), or neither cue (conTROL-PASta) revealed no priming effect. However, targets whose first syllables were strong were responded to faster than targets whose first syllables were weak. Experiment 4 manipulated the metrical stress patterns of bi-syllabic primes and targets. Targets with strong-weak metrical stress patterns were responded to more quickly than those with strong-strong or weak-strong patterns. Although the priming paradigm did not reveal an influence of lexical and metrical stress on the organization of lexical memory, the data do support an influence of strong syllables on the processing of auditorily presented words.												10	15											NOV	2006	35	6					491	512		10.1007/s10936-006-9026-7	http://dx.doi.org/10.1007/s10936-006-9026-7												2026-01-16	WOS:000242286500002
J	Creemers, A; Embick, D				Creemers, Ava; Embick, David			The Role of Semantic Transparency in the Processing of Spoken Compound Words	JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				Article								The question of whether lexical decomposition is driven by semantic transparency in the lexical processing of morphologically complex words, such as compounds, remains controversial. Prior research on compound processing has predominantly examined visual processing. Focusing instead on spoken word word recognition, the present study examined the processing of auditorily presented English compounds that were semantically transparent (e.g., farmyard) or partially opaque with an opaque head (e.g., airline) or opaque modifier (e.g., pothole). Three auditory primed lexical decision experiments were run to examine to what extent constituent priming effects are affected by the semantic transparency of a compound and whether semantic transparency affects the processing of heads and modifiers equally. The results showed priming effects for both modifiers and heads regardless of their semantic transparency, indicating that individual constituents are accessed in transparent as well as opaque compounds. In addition, the results showed smaller priming effects for semantically opaque heads compared with matched transparent compounds with the same head. These findings suggest that semantically opaque heads induce an increased processing cost, which may result from the need to suppress the meaning of the head in favor of the meaning of the opaque compound.												6	10											MAY	2022	48	5					734	751		10.1037/xlm0001132	http://dx.doi.org/10.1037/xlm0001132		APR 2022										2026-01-16	WOS:000778682100001
J	Spitzer, SM; Liss, JM; Mattys, SL				Spitzer, Stephanie M.; Liss, Julie M.; Mattys, Sven L.			Acoustic cues to lexical segmentation: A study of resynthesized speech	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								It has been posited that the role of prosody in lexical segmentation is elevated when the speech signal is degraded or unreliable. Using predictions from Cutler and Norris' [J. Exp. Psychol. Hum. Percept. Perform. 14, 113-121 (1988)] metrical segmentation strategy hypothesis as a framework, this investigation examined how individual suprasegmental and segmental cues to syllabic stress contribute differentially to the recognition of strong and weak syllables for the purpose of lexical segmentation. Syllabic contrastivity was reduced in resynthesized phrases by systematically (i) flattening the fundamental frequency (F0) contours, (ii) equalizing vowel durations, (iii) weakening strong vowels, (iv) combining the two suprasegmental cues., i.e., F0 and duration, and (v) combining the manipulation of all cues. Results indicated that, despite similar decrements in overall intelligibility, F0 flattening and the weakening of strong vowels had a greater impact on lexical segmentation than did equalizing vowel duration. Both combined-cue conditions resulted in greater decrements in intelligibility, but with no additional negative impact on lexical segmentation. The results support the notion of F0 variation and vowel quality as primary conduits for stress-based segmentation and suggest that the effectiveness of stress-based segmentation with degraded speech must be investigated relative to the suprasegmental and segmental impoverishments occasioned by each particular degradation. (c) 2007 Acoustical Society of America.												56	66											DEC	2007	122	6					3678	3687		10.1121/1.2801545	http://dx.doi.org/10.1121/1.2801545												2026-01-16	WOS:000251650700049
J	Severijnen, GGA; Di Dona, G; Bosker, HR; McQueen, JM				Severijnen, Giulio G. A.; Di Dona, Giuseppe; Bosker, Hans Rutger; McQueen, James M.			Tracking Talker-Specific Cues to Lexical Stress: Evidence from Perceptual Learning	JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE				Article								When recognizing spoken words, listeners are confronted by variability in the speech signal caused by talker differences. Previous research has focused on segmental talker variability; less is known about how suprasegmental variability is handled. Here we investigated the use of perceptual learning to deal with between-talker differences in lexical stress. Two groups of participants heard Dutch minimal stress pairs (e.g., VOORnaam vs. voorNAAM, "first name" vs. "respectable") spoken by two male talkers. Group 1 heard Talker 1 use only F0 to signal stress (intensity and duration values were ambiguous), while Talker 2 used only intensity (F0 and duration were ambiguous). Group 2 heard the reverse talker-cue mappings. After training, participants were tested on words from both talkers containing conflicting stress cues ("mixed items"; e.g., one spoken by Talker 1 with F0 signaling initial stress and intensity signaling final stress). We found that listeners used previously learned information about which talker used which cue to interpret the mixed items. For example, the mixed item described above tended to be interpreted as having initial stress by Group 1 but as having final stress by Group 2. This demonstrates that listeners learn how individual talkers signal stress and use that knowledge in spoken-word recognition.												2	2											APR	2023	49	4					549	565		10.1037/xhp0001105	http://dx.doi.org/10.1037/xhp0001105												2026-01-16	WOS:000988170100009
J	Warner, N; Cutler, A				Warner, Natasha; Cutler, Anne			Stress Effects in Vowel Perception as a Function of Language-Specific Vocabulary Patterns	PHONETICA				Article								Background/Aims: Evidence from spoken word recognition suggests that for English listeners, distinguishing full versus reduced vowels is important, but discerning stress differences involving the same full vowel (as in mu- from music or museum) is not. In Dutch, in contrast, the latter distinction is important. This difference arises from the relative frequency of unstressed full vowels in the two vocabularies. The goal of this paper is to determine how this difference in the lexicon influences the perception of stressed versus unstressed vowels. Methods: All possible sequences of two segments (diphones) in Dutch and in English were presented to native listeners in gated fragments. We recorded identification performance over time throughout the speech signal. The data were here analysed specifically for patterns in perception of stressed versus unstressed vowels. Results: The data reveal significantly larger stress effects (whereby unstressed vowels are harder to identify than stressed vowels) in English than in Dutch. Both language-specific and shared patterns appear regarding which vowels show stress effects. Conclusion: We explain the larger stress effect in English as reflecting the processing demands caused by the difference in use of unstressed vowels in the lexicon. The larger stress effect in English is due to relative inexperience with processing unstressed full vowels. (C) 2016 S. Karger AG, Basel												8	9												2017	74	2					81	106		10.1159/000447428	http://dx.doi.org/10.1159/000447428												2026-01-16	WOS:000401388400002
J	Holliman, AJ; Wood, C; Sheehy, K				Holliman, Andrew J.; Wood, Clare; Sheehy, Kieron			The contribution of sensitivity to speech rhythm and non-speech rhythm to early reading development	EDUCATIONAL PSYCHOLOGY				Article								Both sensitivity to speech rhythm and non-speech rhythm have been associated with successful phonological awareness and reading development in separate studies. However, the extent to which speech rhythm, non-speech rhythm and literacy skills are interrelated has not been examined. As a result, five- to seven-year-old English-speaking children were assessed on measures of speech rhythm sensitivity, non-speech rhythm sensitivity (both receptive and productive), reading attainment and phonological awareness. Hierarchical regression analyses revealed that productive non-speech rhythm was unable to predict variance in reading attainment independently of phonological awareness and speech rhythm sensitivity. Receptive sensitivity to speech rhythm and non-speech rhythm were both able to predict a significant amount of unique variance in reading attainment after controlling for age, vocabulary, phonological awareness, short-term memory and each other. The findings suggest that receptive sensitivity to speech rhythm and non-speech rhythm, while related to each other, also make contributions to reading attainment that are independent of each other. These findings provide only partial consistency with the general auditory processing deficit theory of reading difficulties, but are in line with the emerging theoretical claim that sensitivity to speech prosody may be implicated in successful literacy development.												57	77												2010	30	3					247	267	PII 919384362	10.1080/01443410903560922	http://dx.doi.org/10.1080/01443410903560922												2026-01-16	WOS:000277512000001
J	Mitterer, H; Kim, S; Cho, T				Mitterer, Holger; Kim, Sahyang; Cho, Taehong			Datasets on the production and perception of underlying and epenthetic glottal stops in Maltese	DATA IN BRIEF				Article; Data Paper								This article provides some supplementary analysis data of speech production and perception of glottal stops in the Semitic language Maltese. In Maltese, a glottal stop can occur as a phoneme, but also as a phonetic marker of vowel-initial words (as in the case with Germanic languages like English). Data from four experiments are provided, which will allow other researchers to reproduce the results and apply their own data-analysis techniques to these data for further data exploration. A production experiment (Experiment 1) investigates how often the glottal marking of vowel-initial words occurs (causing vowel-initial words to be ambiguous with words starting with a glottal stop as a phoneme) and whether the glottal gesture for this marking can be differentiated from an underlying (phonemic) glottal stop in its acoustic properties. Experiments 2 to 4 investigate how and to what extent Maltese listeners perceive glottal markings as lexical (phonemic) or epenthetic (phonetic), using a two-alternative forced choice task (Experiment 2), a visual-world eye tracking task with printed target words (Experiment 3) and a gating task (Experiment 4). A full account of theoretical consequences of these data can be found in the full length article entitled "The glottal stop between segmental and suprasegmental processing: The case of Maltese"[1]. (C) 2020 The Author(s). Published by Elsevier Inc.												0	0											JUN	2020	30								105543	10.1016/j.dib.2020.105543	http://dx.doi.org/10.1016/j.dib.2020.105543												2026-01-16	WOS:000541974600005
J	Becker, A; Schild, U; Friedrich, CK				Becker, Angelika; Schild, Ulrike; Friedrich, Claudia K.			Tracking independence and merging of prosodic and phonemic processing across infancy	DEVELOPMENTAL SCIENCE				Article								Recent evidence suggests division of labor in phonological analysis underlying speech recognition. Adults and children appear to decompose the speech stream into phoneme-relevant information and into syllable stress. Here we investigate whether both speech processing streams develop from a common path in infancy, or whether there are two separate streams from early on. We presented stressed and unstressed syllables (spoken primes) followed by initially stressed early learned disyllabic German words (spoken targets). Stress overlap and phoneme overlap between the primes and the initial syllable of the targets varied orthogonally. We tested infants 3, 6 and 9 months after birth. Event-related potentials (ERPs) revealed stress priming without phoneme priming in the 3-month-olds; phoneme priming without stress priming in the 6-month-olds; and phoneme priming, stress priming as well as an interaction of both in 9-month-olds. In general the present findings reveal that infants start with separate processing streams related to syllable stress and to phoneme-relevant information; and that they need to learn to merge both aspects of speech processing. In particular the present results suggest (i) that phoneme-free prosodic processing dominates in early infancy; (ii) that prosody-free phoneme processing dominates in middle infancy; and (iii) that both types of processing are operating in parallel and can be merged in late infancy.												8	8											MAR	2018	21	2							e12525	10.1111/desc.12525	http://dx.doi.org/10.1111/desc.12525												2026-01-16	WOS:000427006200008
J	Quam, C; Swingley, D				Quam, Carolyn; Swingley, Daniel			Processing of lexical stress cues by young children	JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY				Article								Although infants learn an impressive amount about their native-language phonological system by the end of the first year of life, after the first year children still have much to learn about how acoustic dimensions cue linguistic categories in fluent speech. The current study investigated what children have learned about how the acoustic dimension of pitch indicates the location of the stressed syllable in familiar words. Preschoolers (2.5- to 5-year-olds) and adults were tested on their ability to use lexical-stress cues to identify familiar words. Both age groups saw pictures of a bunny and a banana and heard versions of "bunny" and "banana" in which stress either was indicated normally with convergent cues (pitch, duration, amplitude, and vowel quality) or was manipulated such that only pitch differentiated the words' initial syllables. Adults (n = 48) used both the convergent cues and the isolated pitch cue to identify the target words as they unfolded. Children (n = 206) used the convergent stress cues but not pitch alone in identifying words. We discuss potential reasons for children's difficulty in exploiting isolated pitch cues to stress despite children's early sensitivity to pitch in language. These findings contribute to a view in which phonological development progresses toward the adult state well past infancy. (C) 2014 Elsevier Inc. All rights reserved.												21	23											JUL	2014	123						73	89		10.1016/j.jecp.2014.01.010	http://dx.doi.org/10.1016/j.jecp.2014.01.010												2026-01-16	WOS:000336185700005
J	Cho, T; McQueen, JM				Cho, Taehong; McQueen, James M.			Perceptual Recovery from Consonant-Cluster Simplification in Korean Using Language-Specific Phonological Knowledge	JOURNAL OF PSYCHOLINGUISTIC RESEARCH				Article								Two experiments examined whether perceptual recovery from Korean consonant-cluster simplification is based on language-specific phonological knowledge. In tri-consonantal C1C2C3 sequences such as /lkt/ and /lpt/ in Seoul Korean, either C1 or C2 can be completely deleted. Seoul Koreans monitored for C2 targets (/p/ or /k/, deleted or preserved) in the second word of a two-word phrase with an underlying /l/-C2-/t/ sequence. In Experiment 1 the target-bearing words had contextual lexical-semantic support. Listeners recovered deleted targets as fast and as accurately as preserved targets with both Word and Intonational Phrase (IP) boundaries between the two words. In Experiment 2, contexts were low-pass filtered. Listeners were still able to recover deleted targets as well as preserved targets in IP-boundary contexts, but better with physically-present targets than with deleted targets in Word-boundary contexts. This suggests that the benefit of having target acoustic-phonetic information emerges only when higher-order (contextual and phrase-boundary) information is not available. The strikingly efficient recovery of deleted phonemes with neither acoustic-phonetic cues nor contextual support demonstrates that language-specific phonological knowledge, rather than language-universal perceptual processes which rely on fine-grained phonetic details, is employed when the listener perceives the results of a continuous-speech process in which reduction is phonetically complete.												2	2											AUG	2011	40	4					253	274		10.1007/s10936-011-9168-0	http://dx.doi.org/10.1007/s10936-011-9168-0												2026-01-16	WOS:000300174300002
J	[Anonymous]				[Anonymous]			Influences of high and low variability on infant word recognition	COGNITION				Article								Although infants begin to encode and track novel words in fluent speech by 7.5 months, their ability to recognize words is somewhat limited at this stage. In particular, when the surface form of a word is altered, by changing the gender or affective prosody of the speaker, infants begin to falter at spoken word recognition. Given that natural speech is replete with variability, only some of which determines the meaning of a word, it remains unclear how infants might ever overcome the effects of surface variability without appealing to meaning. In the current set of experiments, consequences of high and low variability are examined in preverbal infants. The source of variability, vocal affect, is a common property of infant-directed speech with which young learners have to contend. Across a series of four experiments, infants' abilities to recognize repeated encounters of words, as well as to reject similar-sounding words, are investigated in the context of high and low affective variation. Results point to positive consequences of affective variation, both in creating generalizable memory representations for words, but also in establishing phonologically precise memories for words. Conversely, low variability appears to degrade word recognition on both fronts, compromising infants' abilities to generalize across different affective forms of a word and to detect similar-sounding items. Findings are discussed in the context of principles of categorization that may potentiate the early growth of a lexicon. (C) 2007 Elsevier B.V. All rights reserved.												111	139											FEB	2008	106	2					833	870		10.1016/j.cognition.2007.05.002	http://dx.doi.org/10.1016/j.cognition.2007.05.002												2026-01-16	WOS:000252581900012
J	Arciuli, J				Arciuli, Joanne			The relationship between children's sensitivity to dominant and non-dominant patterns of lexical stress and reading accuracy	JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY				Article								This study reports on a new task for assessing children's sensitivity to lexical stress for words with different stress patterns and demonstrates that this task is useful in examining predictors of reading accuracy during the elementary years. In English, polysyllabic words beginning with a strong syllable exhibit the most common or dominant pattern of lexical stress (e.g., "coconut"), whereas polysyllabic words beginning with a weak syllable exhibit a less common non-dominant pattern (e.g., "banana"). The new Aliens Talking Underwater task assesses children's ability to match low-pass filtered recordings of words to pictures of objects. Via filtering, phonetic detail is removed but prosodic contour information relating to lexical stress is retained. In a series of two-alternative forced choice trials, participants see a picture and are asked to choose which of two filtered recordings matches the name of that picture; one recording exhibits the correct lexical stress of the target word, and the other recording reverses the pattern of stress over the initial two syllables of the target word rendering it incorrect. Target words exhibit either dominant stress or non-dominant stress. Analysis of data collected from 192 typically developing children aged 5 to 12 years revealed that sensitivity to non dominant lexical stress was a significant predictor of reading accuracy even when age and phonological awareness were taken into account. A total of 76.3% of variance in children's reading accuracy was explained by these variables. Crown Copyright (C) 2016 Published by Elsevier Inc. All rights reserved.												5	7											MAY	2017	157						1	13		10.1016/j.jecp.2016.11.016	http://dx.doi.org/10.1016/j.jecp.2016.11.016												2026-01-16	WOS:000394628100001
